uid,formula,charge,n_c,computed_cm,scaled_cm,predicted_svr_cm,intensity_km_mol,family
137,C42H22,0,42,1233.6054,1186.7283948,1186.33972382541,0.3024,CH-ip-bend
137,C42H22,0,42,1234.6321,1187.7160802,1187.40519373376,1.0048,CH-ip-bend
137,C42H22,0,42,1256.3233,1208.5830146,1208.14135534671,1.636,CH-ip-bend
137,C42H22,0,42,1257.0799,1209.3108638,1208.91985821527,3.2665,CH-ip-bend
137,C42H22,0,42,1269.4448,1221.2058976,1220.7229778901,0.5287,CH-ip-bend
137,C42H22,0,42,1269.7553,1221.5045986,1220.89542342683,2.6765,CH-ip-bend
137,C42H22,0,42,1272.3218,1223.9735716,1223.46187255668,1.1914,CH-ip-bend
137,C42H22,0,42,1276.8942,1228.3722204,1228.04205130089,4.0857,CH-ip-bend
137,C42H22,0,42,1293.7385,1244.576437,1244.11573482451,3.5768,CH-ip-bend
137,C42H22,0,42,1311.2706,1261.4423172,1261.72556645778,0.1859,CC-stretch/CH-ip
137,C42H22,0,42,1324.5542,1274.2211404,1273.50181420416,0.0216,CC-stretch/CH-ip
137,C42H22,0,42,1330.4224,1279.8663488,1279.16747525857,1.4709,CC-stretch/CH-ip
137,C42H22,0,42,1332.9916,1282.3379192,1281.61232471389,3.9967,CC-stretch/CH-ip
137,C42H22,0,42,1341.7786,1290.7910132,1290.45684413735,0.7154,CC-stretch/CH-ip
137,C42H22,0,42,1344.1095,1293.033339,1292.61591652998,2.2025,CC-stretch/CH-ip
137,C42H22,0,42,1354.8398,1303.3558876,1302.54240419682,5.3427,CC-stretch/CH-ip
137,C42H22,0,42,1361.2219,1309.4954678,1309.02479578414,4.1692,CC-stretch/CH-ip
137,C42H22,0,42,1370.5353,1318.4549586,1317.97361965801,1.1051,CC-stretch/CH-ip
137,C42H22,0,42,1381.9726,1329.4576412,1329.55955078749,0.8814,CC-stretch/CH-ip
137,C42H22,0,42,1382.1443,1329.6228166,1329.41970673115,1.4185,CC-stretch/CH-ip
137,C42H22,0,42,1390.0435,1337.221847,1336.68005269467,1.8608,CC-stretch/CH-ip
137,C42H22,0,42,1394.3381,1341.3532522,1340.75414599874,11.997,CC-stretch/CH-ip
137,C42H22,0,42,1403.5985,1350.261757,1350.19543034178,0.4191,CC-stretch/CH-ip
137,C42H22,0,42,1408.9266,1355.3873892,1354.23938167437,8.7663,CC-stretch/CH-ip
137,C42H22,0,42,1437.2044,1382.5906328,1381.60476281621,4.9409,CC-stretch/CH-ip
137,C42H22,0,42,1445.2053,1390.2874986,1389.23832715923,0.159,CC-stretch/CH-ip
137,C42H22,0,42,1447.4098,1392.4082276,1390.71546761458,15.5444,CC-stretch/CH-ip
137,C42H22,0,42,1457.1636,1401.7913832,1400.69703538725,1.2632,CC-stretch/CH-ip
137,C42H22,0,42,1460.5366,1405.0362092,1403.19814404021,24.0728,CC-stretch/CH-ip
137,C42H22,0,42,1472.4952,1416.5403824,1415.50786685896,0.2328,CC-stretch/CH-ip
137,C42H22,0,42,1501.4586,1444.4031732,1442.91870411293,0.6903,CC-stretch/CH-ip
137,C42H22,0,42,1504.588,1447.413656,1445.73260335346,3.4901,CC-stretch/CH-ip
137,C42H22,0,42,1508.6894,1451.3592028,1449.03211679472,23.2244,CC-stretch/CH-ip
137,C42H22,0,42,1525.314,1467.352068,1465.41465259281,8.7381,CC-stretch/CH-ip
137,C42H22,0,42,1526.7429,1468.7266698,1467.10910429735,2.4576,CC-stretch/CH-ip
137,C42H22,0,42,1530.3262,1472.1738044,1470.3229250425,6.2284,CC-stretch/CH-ip
137,C42H22,0,42,1537.9371,1479.4954902,1477.66946999214,6.5198,CC-stretch/CH-ip
137,C42H22,0,42,1552.7498,1493.7453076,1491.54836063943,16.4054,CC-stretch/CH-ip
137,C42H22,0,42,1576.31,1516.41022,1515.2017763105,2.3467,CC-stretch
137,C42H22,0,42,1584.3652,1524.1593224,1522.45136960753,0.6362,CC-stretch
137,C42H22,0,42,1584.4508,1524.2416696,1522.31224222015,4.7504,CC-stretch
137,C42H22,0,42,1587.6155,1527.286111,1525.81970048522,2.14,CC-stretch
137,C42H22,0,42,1597.7039,1536.9911518,1535.92439995912,0.4832,CC-stretch
137,C42H22,0,42,1625.7155,1563.938311,1562.6892039862,5.101,CC-stretch
137,C42H22,0,42,1626.9122,1565.0895364,1563.98455175317,0.0036,CC-stretch
137,C42H22,0,42,1641.4298,1579.0554676,1577.24445809386,1.9141,CC-stretch
137,C42H22,0,42,1642.7329,1580.3090498,1578.52770224199,12.5975,CC-stretch
137,C42H22,0,42,1646.2436,1583.6863432,1582.28124695733,3.3476,CC-stretch
137,C42H22,0,42,1651.1156,1588.3732072,1586.70372514237,6.1918,CC-stretch
137,C42H22,0,42,3180.1442,3059.2987204,3048.19250182995,2.787,CH-stretch
137,C42H22,0,42,3180.1542,3059.3083404,3048.21634461051,2.3242,CH-stretch
137,C42H22,0,42,3188.0145,3066.869949,3055.49128318557,10.2292,CH-stretch
137,C42H22,0,42,3189.9286,3068.7113132,3057.31011258677,10.6306,CH-stretch
137,C42H22,0,42,3190.1662,3068.9398844,3057.66479041062,6.5141,CH-stretch
137,C42H22,0,42,3191.8989,3070.6067418,3058.43118477746,35.3526,CH-stretch
137,C42H22,0,42,3192.0827,3070.7835574,3058.99354901378,22.8432,CH-stretch
137,C42H22,0,42,3204.4203,3082.6523286,3070.87333789435,20.3522,CH-stretch
137,C42H22,0,42,3204.8886,3083.1028332,3071.09420140468,27.7491,CH-stretch
137,C42H22,0,42,3207.4946,3085.6098052,3072.79603207339,53.3457,CH-stretch
137,C42H22,0,42,3207.8521,3085.9537202,3074.25210595128,17.3219,CH-stretch
137,C42H22,0,42,3215.1373,3092.9620826,3081.71675831447,1.2994,CH-stretch
137,C42H22,0,42,3216.0336,3093.8243232,3081.74168969748,28.1748,CH-stretch
137,C42H22,0,42,3216.7118,3094.4767516,3083.18187387516,2.5799,CH-stretch
137,C42H22,0,42,3217.8024,3095.5259088,3083.45365305066,27.6088,CH-stretch
137,C42H22,0,42,3219.7181,3097.3688122,3085.66355275787,15.4328,CH-stretch
137,C42H22,0,42,3225.2241,3102.6655842,3091.2627179779,4.5865,CH-stretch
137,C42H22,0,42,3231.2437,3108.4564394,3096.7278140026,14.0711,CH-stretch
137,C42H22,0,42,3233.6586,3110.7795732,3095.75986055321,120.1095,CH-stretch
137,C42H22,0,42,3234.5219,3111.6100678,3098.7577661683,49.8746,CH-stretch
137,C42H22,0,42,3237.779,3114.743398,3103.33764848337,2.5026,CH-stretch
137,C42H22,0,42,3240.7135,3117.566387,3105.84099564728,12.3645,CH-stretch
831,C17H11N,0,17,66.2027,63.6869974,70.5192731609998,0.168,low / skeletal
831,C17H11N,0,17,72.3412,69.5922344,76.2475241618931,0.5873,low / skeletal
831,C17H11N,0,17,153.3715,147.543383,153.789651349535,0.9025,low / skeletal
831,C17H11N,0,17,170.4947,164.0159014,170.297307204294,0.6908,low / skeletal
831,C17H11N,0,17,190.5255,183.285531,189.374551135987,0.0694,low / skeletal
831,C17H11N,0,17,282.9527,272.2004974,277.504987749104,2.7329,low / skeletal
831,C17H11N,0,17,302.4903,290.9956686,296.337434158636,1.1498,low / skeletal
831,C17H11N,0,17,319.416,307.278192,312.814727385992,1.4684,low / skeletal
831,C17H11N,0,17,372.9552,358.7829024,364.128518678795,0.1262,low / skeletal
831,C17H11N,0,17,421.7366,405.7106092,410.190536433039,3.0605,low / skeletal
831,C17H11N,0,17,442.0402,425.2426724,429.643430660347,0.6155,low / skeletal
831,C17H11N,0,17,480.0968,461.8531216,466.288129429505,2.2913,low / skeletal
831,C17H11N,0,17,495.1006,476.2867772,480.201381415982,2.1166,low / skeletal
831,C17H11N,0,17,514.2454,494.7040748,499.264496209361,2.6495,low / skeletal
831,C17H11N,0,17,541.9135,521.320787,525.139727821612,1.3052,low / skeletal
831,C17H11N,0,17,562.3629,540.9931098,545.542018553276,1.4206,low / skeletal
831,C17H11N,0,17,569.5021,547.8610202,550.930243709838,9.3935,low / skeletal
831,C17H11N,0,17,602.3059,579.4182758,582.989424903396,0.3348,low / skeletal
831,C17H11N,0,17,605.7568,582.7380416,586.628490603949,6.3249,low / skeletal
831,C17H11N,0,17,652.1599,627.3778238,631.274195166287,4.7071,low / skeletal
831,C17H11N,0,17,684.8911,658.8652382,662.347605839243,4.0674,CH-oop
831,C17H11N,0,17,731.4075,703.614015,706.297202702883,1.5383,CH-oop
831,C17H11N,0,17,739.611,711.505782,715.157527456408,0.532,CH-oop
831,C17H11N,0,17,780.8712,751.1980944,753.350847448015,0.0075,CH-oop
831,C17H11N,0,17,788.7983,758.8239646,761.794505440948,1.9642,CH-oop
831,C17H11N,0,17,789.6481,759.6414722,755.356135740779,88.1156,CH-oop
831,C17H11N,0,17,813.3783,782.4699246,784.809437121348,0.2867,CH-oop
831,C17H11N,0,17,824.5982,793.2634684,796.134510747061,0.4111,CH-oop
831,C17H11N,0,17,833.2943,801.6291166,803.63339849575,0.2927,CH-oop
831,C17H11N,0,17,878.4987,845.1157494,843.991694940371,40.0358,CH-oop
831,C17H11N,0,17,904.8292,870.4456904,871.162983984911,11.2395,CH-oop
831,C17H11N,0,17,905.5263,871.1163006,872.900432159612,3.9143,CH-oop
831,C17H11N,0,17,912.2411,877.5759382,878.756051671064,4.5511,CH-oop
831,C17H11N,0,17,951.0418,914.9022116,917.277139905766,0.4444,CH-oop
831,C17H11N,0,17,954.1136,917.8572832,918.093134484121,14.7386,CH-oop
831,C17H11N,0,17,987.3226,949.8043412,950.552417166928,3.9637,ring / CH-ip
831,C17H11N,0,17,1007.5582,969.2709884,969.883659850927,4.2758,ring / CH-ip
831,C17H11N,0,17,1017.2454,978.5900748,980.239823869974,2.7817,ring / CH-ip
831,C17H11N,0,17,1028.6261,989.5383082,990.335940678429,0.0094,ring / CH-ip
831,C17H11N,0,17,1039.1017,999.6158354,1000.36161697285,0.0001,ring / CH-ip
831,C17H11N,0,17,1042.0573,1002.4591226,1003.18260823333,0.0684,ring / CH-ip
831,C17H11N,0,17,1046.5014,1006.7343468,1007.48452317683,2.5554,ring / CH-ip
831,C17H11N,0,17,1082.9256,1041.7744272,1042.33304030596,2.3426,ring / CH-ip
831,C17H11N,0,17,1147.2169,1103.6226578,1103.863928777,1.6763,CH-ip-bend
831,C17H11N,0,17,1179.1536,1134.3457632,1134.0730307299,4.5042,CH-ip-bend
831,C17H11N,0,17,1196.2627,1150.8047174,1150.48231182794,2.8215,CH-ip-bend
831,C17H11N,0,17,1215.9761,1169.7690082,1169.44414736737,1.0589,CH-ip-bend
831,C17H11N,0,17,1231.6691,1184.8656742,1184.38464722519,1.6231,CH-ip-bend
831,C17H11N,0,17,1247.0934,1199.7038508,1199.3108887751,1.5958,CH-ip-bend
831,C17H11N,0,17,1270.0756,1221.8127272,1221.36871764024,0.7035,CH-ip-bend
831,C17H11N,0,17,1277.8512,1229.2928544,1228.68368211943,2.6869,CH-ip-bend
831,C17H11N,0,17,1293.0628,1243.9264136,1243.05430602617,6.2499,CH-ip-bend
831,C17H11N,0,17,1333.2921,1282.6270002,1282.02365274955,1.465,CC-stretch/CH-ip
831,C17H11N,0,17,1346.5036,1295.3364632,1294.56155208876,1.0,CC-stretch/CH-ip
831,C17H11N,0,17,1372.7117,1320.5486554,1319.68455474289,4.4631,CC-stretch/CH-ip
831,C17H11N,0,17,1373.9174,1321.7085388,1320.51948385778,5.4609,CC-stretch/CH-ip
831,C17H11N,0,17,1395.7382,1342.7001484,1341.38935712681,10.135,CC-stretch/CH-ip
831,C17H11N,0,17,1427.3353,1373.0965586,1371.65379891322,9.3605,CC-stretch/CH-ip
831,C17H11N,0,17,1446.031,1391.081822,1389.70965666122,8.792,CC-stretch/CH-ip
831,C17H11N,0,17,1474.2712,1418.2488944,1416.37578222462,4.9359,CC-stretch/CH-ip
831,C17H11N,0,17,1511.681,1454.237122,1452.6050189987,0.7178,CC-stretch/CH-ip
831,C17H11N,0,17,1518.409,1460.709458,1458.79046307391,3.6963,CC-stretch/CH-ip
831,C17H11N,0,17,1539.4821,1480.9817802,1478.84774020064,5.9539,CC-stretch/CH-ip
831,C17H11N,0,17,1560.7254,1501.4178348,1497.87122893696,26.5592,CC-stretch/CH-ip
831,C17H11N,0,17,1588.8459,1528.4697558,1526.517105327,11.59,CC-stretch
831,C17H11N,0,17,1608.1256,1547.0168272,1545.59758071085,3.1976,CC-stretch
831,C17H11N,0,17,1638.8542,1576.5777404,1574.5282005041,8.3788,CC-stretch
831,C17H11N,0,17,3179.2884,3058.4754408,3047.22341129939,3.2578,CH-stretch
831,C17H11N,0,17,3181.9232,3061.0101184,3049.89438541743,1.1868,CH-stretch
831,C17H11N,0,17,3187.1465,3066.034933,3054.23141534251,10.2676,CH-stretch
831,C17H11N,0,17,3191.7683,3070.4811046,3058.32194564923,14.8093,CH-stretch
831,C17H11N,0,17,3194.8768,3073.4714816,3061.39142158793,13.4978,CH-stretch
831,C17H11N,0,17,3199.7097,3078.1207314,3066.34840162687,8.9259,CH-stretch
831,C17H11N,0,17,3210.9688,3088.9519856,3076.61782013914,15.8289,CH-stretch
831,C17H11N,0,17,3211.6156,3089.5742072,3074.5383548172,52.9285,CH-stretch
831,C17H11N,0,17,3222.201,3099.757362,3085.90910806596,35.8261,CH-stretch
831,C17H11N,0,17,3228.5737,3105.8878994,3092.74596775648,25.6531,CH-stretch
831,C17H11N,0,17,3229.4669,3106.7471578,3094.64972779351,11.2141,CH-stretch
813,C28H16-,-1,28,-3.6573,-3.5183226,3.84149677726305,0.0182,low / skeletal
813,C28H16-,-1,28,69.9745,67.315469,74.2639154945746,0.2819,low / skeletal
813,C28H16-,-1,28,107.8105,103.713701,110.226160551281,1.1127,low / skeletal
813,C28H16-,-1,28,134.9829,129.8535498,136.455681459695,34.8716,low / skeletal
813,C28H16-,-1,28,161.7927,155.6445774,161.984983558063,0.0078,low / skeletal
813,C28H16-,-1,28,256.2939,246.5547318,252.889224490362,1.163,low / skeletal
813,C28H16-,-1,28,259.801,249.928562,255.766656934608,91.702,low / skeletal
813,C28H16-,-1,28,270.1802,259.9133524,265.506527143062,0.0005,low / skeletal
813,C28H16-,-1,28,310.0961,298.3124482,303.724689414549,0.7674,low / skeletal
813,C28H16-,-1,28,318.7723,306.6589526,312.410322382397,510.7656,low / skeletal
813,C28H16-,-1,28,365.5334,351.6431308,356.984179098094,0.3943,low / skeletal
813,C28H16-,-1,28,394.7839,379.7821118,384.978267777363,482.2394,low / skeletal
813,C28H16-,-1,28,407.4639,391.9802718,396.76200025737,0.0004,low / skeletal
813,C28H16-,-1,28,439.7414,423.0312268,427.441494207143,0.7829,low / skeletal
813,C28H16-,-1,28,443.685,426.82497,432.110590106363,4.0607,low / skeletal
813,C28H16-,-1,28,469.7698,451.9185476,456.076509809104,2.2128,low / skeletal
813,C28H16-,-1,28,473.6888,455.6886256,460.676019501705,1.0542,low / skeletal
813,C28H16-,-1,28,525.1424,505.1869888,509.282313343133,0.0001,low / skeletal
813,C28H16-,-1,28,548.4184,527.5785008,531.990935457509,240.4132,low / skeletal
813,C28H16-,-1,28,570.1032,548.4392784,553.166627239713,219.9532,low / skeletal
813,C28H16-,-1,28,601.8387,578.9688294,583.453636211576,54.3426,low / skeletal
813,C28H16-,-1,28,609.5483,586.3854646,589.898661043789,4.4522,low / skeletal
813,C28H16-,-1,28,631.7189,607.7135818,611.958554210573,883.9659,low / skeletal
813,C28H16-,-1,28,654.4104,629.5428048,633.63213124207,3.3966,low / skeletal
813,C28H16-,-1,28,656.8879,631.9261598,635.490502561104,0.696,low / skeletal
813,C28H16-,-1,28,679.4117,653.5940554,657.469596187777,0.5671,CH-oop
813,C28H16-,-1,28,682.8345,656.886789,660.829052321779,1805.03,CH-oop
813,C28H16-,-1,28,695.5952,669.1625824,671.905191280504,11.1071,CH-oop
813,C28H16-,-1,28,732.8229,704.9756298,707.398377327625,5.0827,CH-oop
813,C28H16-,-1,28,741.524,713.346088,717.207815502312,1993.6195,CH-oop
813,C28H16-,-1,28,774.8007,745.3582734,747.552466392067,112.5653,CH-oop
813,C28H16-,-1,28,784.5346,754.7222852,757.910949760041,16.2002,CH-oop
813,C28H16-,-1,28,791.6227,761.5410374,763.701214668138,103.5859,CH-oop
813,C28H16-,-1,28,800.6202,770.1966324,772.578604682451,1.7203,CH-oop
813,C28H16-,-1,28,811.7484,780.9019608,783.894444709345,1.1887,CH-oop
813,C28H16-,-1,28,831.813,800.204106,803.385577373503,73.5414,CH-oop
813,C28H16-,-1,28,851.2535,818.905867,821.502147339327,42.3649,CH-oop
813,C28H16-,-1,28,874.1176,840.9011312,842.580568085637,1.9261,CH-oop
813,C28H16-,-1,28,893.3878,859.4390636,860.999977430294,11.5938,CH-oop
813,C28H16-,-1,28,943.8254,907.9600348,910.312837742542,10.3301,CH-oop
813,C28H16-,-1,28,958.3404,921.9234648,923.120327393947,0.0985,CH-oop
813,C28H16-,-1,28,970.4928,933.6140736,934.730089888921,2.6305,CH-oop
813,C28H16-,-1,28,1008.4943,970.1715166,972.297722214897,5.0937,ring / CH-ip
813,C28H16-,-1,28,1043.8909,1004.2230458,1005.96455900714,2.1271,ring / CH-ip
813,C28H16-,-1,28,1065.324,1024.841688,1026.80529008824,245.7732,ring / CH-ip
813,C28H16-,-1,28,1068.4514,1027.8502468,1028.66166308788,15.4862,ring / CH-ip
813,C28H16-,-1,28,1096.6982,1055.0236684,1055.65810959384,14.2118,ring / CH-ip
813,C28H16-,-1,28,1116.0562,1073.6460644,1074.54853940511,13.644,ring / CH-ip
813,C28H16-,-1,28,1124.8278,1082.0843436,1082.68053996961,0.1745,ring / CH-ip
813,C28H16-,-1,28,1144.901,1101.394762,1101.85453005308,4.8584,CH-ip-bend
813,C28H16-,-1,28,1156.1141,1112.1817642,1112.38567119436,4.5217,CH-ip-bend
813,C28H16-,-1,28,1161.7967,1117.6484254,1117.83048215156,15.5379,CH-ip-bend
813,C28H16-,-1,28,1194.6022,1149.2073164,1149.20209960468,0.2497,CH-ip-bend
813,C28H16-,-1,28,1210.9117,1164.8970554,1164.63336781296,10.2516,CH-ip-bend
813,C28H16-,-1,28,1227.4986,1180.8536532,1180.50911411253,29.6479,CH-ip-bend
813,C28H16-,-1,28,1246.8266,1199.4471892,1199.01223235128,72.8033,CH-ip-bend
813,C28H16-,-1,28,1247.9866,1200.5631092,1200.17844358362,7.3934,CH-ip-bend
813,C28H16-,-1,28,1275.654,1227.179148,1226.95070102094,64.9462,CH-ip-bend
813,C28H16-,-1,28,1290.281,1241.250322,1240.93024566106,9.4408,CH-ip-bend
813,C28H16-,-1,28,1295.352,1246.128624,1245.63475799505,1.298,CH-ip-bend
813,C28H16-,-1,28,1309.5183,1259.7566046,1259.25974569474,153.8575,CC-stretch/CH-ip
813,C28H16-,-1,28,1316.0288,1266.0197056,1266.11205784745,326.2932,CC-stretch/CH-ip
813,C28H16-,-1,28,1324.3451,1274.0199862,1273.46324145321,200.3285,CC-stretch/CH-ip
813,C28H16-,-1,28,1336.4199,1285.6359438,1284.88223695089,1.1359,CC-stretch/CH-ip
813,C28H16-,-1,28,1338.0937,1287.2461394,1286.57247789124,11.5312,CC-stretch/CH-ip
813,C28H16-,-1,28,1365.554,1313.662948,1313.83390305632,5.0094,CC-stretch/CH-ip
813,C28H16-,-1,28,1365.6327,1313.7386574,1312.92032812242,30.5426,CC-stretch/CH-ip
813,C28H16-,-1,28,1372.9193,1320.7483666,1321.25675973551,152.6521,CC-stretch/CH-ip
813,C28H16-,-1,28,1389.5183,1336.7166046,1336.88743660898,49.621,CC-stretch/CH-ip
813,C28H16-,-1,28,1393.517,1340.563354,1339.99304909351,7.7778,CC-stretch/CH-ip
813,C28H16-,-1,28,1395.3683,1342.3443046,1342.77625144207,259.61,CC-stretch/CH-ip
813,C28H16-,-1,28,1432.3654,1377.9355148,1377.66482697923,247.368,CC-stretch/CH-ip
813,C28H16-,-1,28,1438.9286,1384.2493132,1382.95009499111,149.3346,CC-stretch/CH-ip
813,C28H16-,-1,28,1468.4058,1412.6063796,1411.15527793204,225.3098,CC-stretch/CH-ip
813,C28H16-,-1,28,1491.271,1434.602702,1433.08584746986,3.0059,CC-stretch/CH-ip
813,C28H16-,-1,28,1494.7104,1437.9114048,1436.2907195876,63.7857,CC-stretch/CH-ip
813,C28H16-,-1,28,1513.9746,1456.4435652,1455.14711166936,3.3272,CC-stretch/CH-ip
813,C28H16-,-1,28,1528.3589,1470.2812618,1468.70033260355,4.7433,CC-stretch/CH-ip
813,C28H16-,-1,28,1536.1386,1477.7653332,1475.99847138014,5.0608,CC-stretch/CH-ip
813,C28H16-,-1,28,1550.9565,1492.020153,1490.26259397213,1.5082,CC-stretch/CH-ip
813,C28H16-,-1,28,1553.6877,1494.6475674,1492.93102729992,0.3304,CC-stretch/CH-ip
813,C28H16-,-1,28,1586.187,1525.911894,1524.19387736573,141.5688,CC-stretch
813,C28H16-,-1,28,1596.6349,1535.9627738,1534.43977224542,8.4376,CC-stretch
813,C28H16-,-1,28,1598.3416,1537.6046192,1536.1251298411,140.1947,CC-stretch
813,C28H16-,-1,28,1609.9261,1548.7489082,1547.59932539748,87.7515,CC-stretch
813,C28H16-,-1,28,1611.2997,1550.0703114,1548.41310808297,0.0289,CC-stretch
813,C28H16-,-1,28,1621.7789,1560.1513018,1558.58639411588,54.1257,CC-stretch
813,C28H16-,-1,28,1631.2469,1569.2595178,1568.1967952902,12.1379,CC-stretch
813,C28H16-,-1,28,3134.4563,3015.3469606,3004.57119733576,1.0857,CH-stretch
813,C28H16-,-1,28,3143.4208,3023.9708096,3013.14845219299,19.7585,CH-stretch
813,C28H16-,-1,28,3157.5239,3037.5379918,3026.64136080827,73.1095,CH-stretch
813,C28H16-,-1,28,3160.1932,3040.1058584,3029.19035436188,167.9243,CH-stretch
813,C28H16-,-1,28,3160.4893,3040.3907066,3029.47666783806,1.2196,CH-stretch
813,C28H16-,-1,28,3164.0641,3043.8296642,3032.89513283423,34.3365,CH-stretch
813,C28H16-,-1,28,3177.1071,3056.3770302,3045.37519593282,199.4809,CH-stretch
813,C28H16-,-1,28,3184.1606,3063.1624972,3052.12187558032,90.5024,CH-stretch
813,C28H16-,-1,28,3184.554,3063.540948,3052.4978442489,2.7749,CH-stretch
813,C28H16-,-1,28,3188.0959,3066.9482558,3055.88623835727,9.3022,CH-stretch
813,C28H16-,-1,28,3205.6735,3083.857907,3072.70314205285,0.0845,CH-stretch
813,C28H16-,-1,28,3207.7495,3085.855019,3074.68946180487,0.9025,CH-stretch
813,C28H16-,-1,28,3226.2979,3103.6985798,3092.43025110203,6.96,CH-stretch
813,C28H16-,-1,28,3227.1538,3104.5219556,3093.24938510227,10.9661,CH-stretch
813,C28H16-,-1,28,3229.2791,3106.5664942,3095.28146096335,61.5634,CH-stretch
813,C28H16-,-1,28,3232.3098,3109.4820276,3098.18154792252,39.8764,CH-stretch
307,C22H14,0,22,38.1754,36.7247348,43.9685388822654,0.339,low / skeletal
307,C22H14,0,22,122.0143,117.3777566,124.014582609531,0.9603,low / skeletal
307,C22H14,0,22,197.7179,190.2046198,196.45316916492,0.8616,low / skeletal
307,C22H14,0,22,372.8358,358.6680396,363.789391725692,0.1329,low / skeletal
307,C22H14,0,22,386.6483,371.9556646,376.737493847148,0.0257,low / skeletal
307,C22H14,0,22,480.4533,462.1960746,465.304829749883,21.6036,low / skeletal
307,C22H14,0,22,487.8453,469.3071786,473.13973550564,5.5179,low / skeletal
307,C22H14,0,22,503.8229,484.6776298,489.263048386899,7.3086,low / skeletal
307,C22H14,0,22,597.2215,574.527083,578.807333877664,2.5567,low / skeletal
307,C22H14,0,22,661.7318,636.5859916,640.391551865136,4.9298,low / skeletal
307,C22H14,0,22,756.1137,727.3813794,730.437058631468,4.7074,CH-oop
307,C22H14,0,22,766.2952,737.1759824,736.224750811049,72.6053,CH-oop
307,C22H14,0,22,861.4851,828.7486662,831.442345450273,0.1191,CH-oop
307,C22H14,0,22,863.8841,831.0565042,831.914598688704,19.8238,CH-oop
307,C22H14,0,22,899.9068,865.7103416,867.519736761085,0.0957,CH-oop
307,C22H14,0,22,951.3483,915.1970646,917.382781291131,2.0414,CH-oop
307,C22H14,0,22,953.1008,916.8829696,913.655307550312,102.8148,CH-oop
307,C22H14,0,22,1002.7559,964.6511758,965.1435743374,10.4086,ring / CH-ip
307,C22H14,0,22,1035.1714,995.8348868,996.728853119596,3.6663,ring / CH-ip
307,C22H14,0,22,1166.0474,1121.7375988,1121.80638862151,5.4964,CH-ip-bend
307,C22H14,0,22,1181.8799,1136.9684638,1136.93731356525,2.8877,CH-ip-bend
307,C22H14,0,22,1225.1591,1178.6030542,1178.27385737201,0.1724,CH-ip-bend
307,C22H14,0,22,1250.28,1202.76936,1202.24330009836,2.3808,CH-ip-bend
307,C22H14,0,22,1282.5255,1233.789531,1233.31781912231,1.2829,CH-ip-bend
307,C22H14,0,22,1339.5063,1288.6050606,1287.70161393688,1.1348,CC-stretch/CH-ip
307,C22H14,0,22,1346.8751,1295.6938462,1294.45009198117,23.9654,CC-stretch/CH-ip
307,C22H14,0,22,1389.717,1336.907754,1335.4370542743,11.5657,CC-stretch/CH-ip
307,C22H14,0,22,1410.6427,1357.0382774,1355.93944029647,0.9495,CC-stretch/CH-ip
307,C22H14,0,22,1436.984,1382.378608,1382.42278866438,0.829,CC-stretch/CH-ip
307,C22H14,0,22,1454.9558,1399.6674796,1398.61733376096,1.0243,CC-stretch/CH-ip
307,C22H14,0,22,1507.646,1450.355452,1448.90798447683,0.8796,CC-stretch/CH-ip
307,C22H14,0,22,1512.4235,1454.951407,1453.17501039617,1.1598,CC-stretch/CH-ip
307,C22H14,0,22,1568.6246,1509.0168652,1507.34449396107,2.3586,CC-stretch
307,C22H14,0,22,1597.0345,1536.347189,1535.19204298611,1.6331,CC-stretch
307,C22H14,0,22,3171.0069,3050.5086378,3039.42362673728,2.6512,CH-stretch
307,C22H14,0,22,3174.9077,3054.2612074,3043.03268999066,5.4545,CH-stretch
307,C22H14,0,22,3175.8161,3055.1350882,3043.23711613895,20.6318,CH-stretch
307,C22H14,0,22,3177.8221,3057.0648602,3044.17949971563,42.9366,CH-stretch
307,C22H14,0,22,3181.7703,3060.8630286,3049.60020570135,5.3614,CH-stretch
307,C22H14,0,22,3198.1306,3076.6016372,3061.95920953047,80.6759,CH-stretch
307,C22H14,0,22,3213.5536,3091.4385632,3074.01652302284,142.3625,CH-stretch
265,C14H10,0,14,93.3216,89.7753792,96.4442631497516,1.0258,low / skeletal
265,C14H10,0,14,242.0218,232.8249716,238.550884588311,1.2919,low / skeletal
265,C14H10,0,14,395.5419,380.5113078,385.220566855257,0.0495,low / skeletal
265,C14H10,0,14,490.4535,471.816267,474.652082256596,17.4708,low / skeletal
265,C14H10,0,14,639.5194,615.2176628,618.869275135242,7.5282,low / skeletal
265,C14H10,0,14,679.9929,654.1531698,657.881146524115,0.6146,CH-oop
265,C14H10,0,14,760.4861,731.5876282,728.767526718422,75.7685,CH-oop
265,C14H10,0,14,830.9984,799.4204608,801.850600556629,0.0109,CH-oop
265,C14H10,0,14,922.3169,887.2688578,884.357657425683,64.6553,CH-oop
265,C14H10,0,14,947.7077,911.6948074,913.808954884092,1.6762,CH-oop
265,C14H10,0,14,1002.8232,964.7159184,965.113014609849,8.3126,ring / CH-ip
265,C14H10,0,14,1044.583,1004.888846,1005.64611711809,3.2077,ring / CH-ip
265,C14H10,0,14,1206.4985,1160.651557,1160.17903206649,4.7182,CH-ip-bend
265,C14H10,0,14,1208.501,1162.577962,1162.21937841848,3.3483,CH-ip-bend
265,C14H10,0,14,1220.1533,1173.7874746,1173.44964902296,1.0061,CH-ip-bend
