uid,formula,charge,n_c,frequency_cm,scale,frequency_unscaled_cm,intensity_km_mol,symmetry,family
617,C384H48,0,384,750.6083,0.9563,784.9088152253477,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,750.6083,0.9563,784.9088152253477,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,752.1213,0.9563,786.4909547213217,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,752.1213,0.9563,786.4909547213217,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,753.6768,0.9563,788.1175363379692,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,753.6768,0.9563,788.1175363379692,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,755.1324,0.9563,789.6396528286102,0.0,B1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,755.5097,0.9563,790.0341942904945,0.0,B2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,755.7908,0.9563,790.3281397051135,0.0,A1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,756.9909,0.9563,791.5830806232353,3.3106,A2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,758.8236,0.9563,793.4995294363694,0.0,B1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,761.7344,0.9563,796.5433441388685,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,761.7344,0.9563,796.5433441388685,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,762.8897,0.9563,797.7514378333158,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,762.8897,0.9563,797.7514378333158,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,763.7123,0.9563,798.6116281501621,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,763.7123,0.9563,798.6116281501621,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,764.3328,0.9563,799.2604831119942,0.0,B2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,768.8991,0.9563,804.035449126843,0.0,A2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,769.6802,0.9563,804.8522430199728,3.0254,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,769.6802,0.9563,804.8522430199728,3.0255,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,770.101,0.9563,805.2922722994875,0.0,B2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,770.3888,0.9563,805.5932238837185,0.0,A1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,770.8394,0.9563,806.0644149325525,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,770.8394,0.9563,806.0644149325525,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,775.2444,0.9563,810.6707100282339,0.0,A2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,775.7088,0.9563,811.1563316950748,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,775.7088,0.9563,811.1563316950748,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,777.1679,0.9563,812.6821081250654,6.6281,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,777.1679,0.9563,812.6821081250654,6.6283,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,777.2199,0.9563,812.7364843668305,0.0,A1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,779.9625,0.9563,815.6044128411586,0.0,B1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,780.6824,0.9563,816.3572100805187,0.0,A2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,783.5919,0.9563,819.3996653769738,8.5855,A2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,783.8519,0.9563,819.6715465857994,0.0,B1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,784.2005,0.9563,820.0360765450173,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,784.2005,0.9563,820.0360765450173,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,784.9485,0.9563,820.8182578688695,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,784.9485,0.9563,820.8182578688695,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,785.3548,0.9563,821.2431245425075,47.3428,A2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,785.3653,0.9563,821.2541043605563,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,785.3653,0.9563,821.2541043605563,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,787.2195,0.9563,823.1930356582662,3.9589,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,787.2195,0.9563,823.1930356582662,3.9587,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,789.4274,0.9563,825.5018299696748,0.0,B1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,792.6112,0.9563,828.831119941441,0.0,B2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,792.6919,0.9563,828.9155076858726,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,792.6919,0.9563,828.9155076858726,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,798.9423,0.9563,835.451531946042,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,798.9423,0.9563,835.451531946042,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,806.2641,0.9563,843.1079159259646,0.0,B2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,807.3213,0.9563,844.2134267489281,0.2159,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,807.3213,0.9563,844.2134267489281,0.2159,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,810.2071,0.9563,847.2310990275017,0.0,A1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,810.5115,0.9563,847.5494091812192,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,810.5115,0.9563,847.5494091812192,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,811.3867,0.9563,848.4646031580048,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,811.3867,0.9563,848.4646031580048,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,813.9701,0.9563,851.166056676775,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,813.9701,0.9563,851.166056676775,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,815.4764,0.9563,852.741190003137,0.0,B1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,818.5874,0.9563,855.9943532364321,2.2333,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,818.5874,0.9563,855.9943532364321,2.2331,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,822.9924,0.9563,860.6006483321133,0.6077,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,822.9924,0.9563,860.6006483321133,0.6077,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,823.4015,0.9563,861.028442957231,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,823.4015,0.9563,861.028442957231,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,824.5022,0.9563,862.179441597825,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,824.5022,0.9563,862.179441597825,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,831.2182,0.9563,869.2023423611837,0.0,B1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,832.4187,0.9563,870.4577015580884,0.0,A1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,834.5906,0.9563,872.7288507790441,0.0,B2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,836.1793,0.9563,874.3901495346648,0.0,A2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,836.3349,0.9563,874.5528599811773,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,836.3349,0.9563,874.5528599811773,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,836.6653,0.9563,874.8983582557775,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,836.6653,0.9563,874.8983582557775,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,838.6237,0.9563,876.9462511764091,10.5117,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,838.6237,0.9563,876.9462511764091,10.5121,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,840.7815,0.9563,879.2026560702709,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,840.7815,0.9563,879.2026560702709,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,843.11,0.9563,881.6375614346962,17.3201,A2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,850.2124,0.9563,889.0645195022482,0.0,B2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,852.6106,0.9563,891.572309944578,0.0,B2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,855.5532,0.9563,894.6493778103105,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,855.5532,0.9563,894.6493778103105,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,859.455,0.9563,898.7294781972184,0.0,A1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,860.736,0.9563,900.0690159991634,0.0,A2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,860.9462,0.9563,900.2888214995294,0.0,A1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,861.822,0.9563,901.2046428944892,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,861.822,0.9563,901.2046428944892,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,862.9181,0.9563,902.3508313290808,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,862.9181,0.9563,902.3508313290808,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,865.8117,0.9563,905.3766600439192,6.2676,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,865.8117,0.9563,905.3766600439192,6.2677,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,866.1665,0.9563,905.7476733242706,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,866.1665,0.9563,905.7476733242706,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,867.0413,0.9563,906.6624490222732,0.0,B1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,868.0773,0.9563,907.745791069748,0.0,A2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,868.3018,0.9563,907.9805500365992,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,868.3018,0.9563,907.9805500365992,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,868.4955,0.9563,908.1831015371744,0.0,B2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,868.5357,0.9563,908.2251385548468,0.0,B1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,875.6369,0.9563,915.6508417860504,2.7592,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,875.6369,0.9563,915.6508417860504,2.7592,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,881.2845,0.9563,921.556519920527,0.0,A1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,882.1255,0.9563,922.4359510613824,0.0,B2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,884.2004,0.9563,924.605667677507,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,884.2004,0.9563,924.605667677507,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,887.8126,0.9563,928.3829342256612,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,887.8126,0.9563,928.3829342256612,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,889.6822,0.9563,930.3379692565094,16.5966,A2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,896.126,0.9563,937.0762313081668,0.0,B2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,898.1856,0.9563,939.2299487608492,0.0,B1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,900.9538,0.9563,942.124647077277,0.0,A1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,901.0767,0.9563,942.2531632332948,2.0265,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,901.0767,0.9563,942.2531632332948,2.0264,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,902.3768,0.9563,943.612673847119,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,902.3768,0.9563,943.612673847119,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,904.8544,0.9563,946.2034926278365,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,904.8544,0.9563,946.2034926278365,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,905.2502,0.9563,946.6173794834256,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,905.2502,0.9563,946.6173794834256,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,906.1343,0.9563,947.5418801631288,0.0,B1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,911.1689,0.9563,952.8065460629508,0.0,B2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,911.7633,0.9563,953.4281083342048,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,911.7633,0.9563,953.4281083342048,0.0,E2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,912.6543,0.9563,954.3598243229112,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,912.6543,0.9563,954.3598243229112,0.0,E1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,913.0444,0.9563,954.7677507058454,685.3361,A2U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,915.0205,0.9563,956.8341524626164,0.0,A1G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,917.8111,0.9563,959.7522743908814,9.5302,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,917.8111,0.9563,959.7522743908814,9.5304,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,927.5747,0.9563,969.96204120046,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,927.5747,0.9563,969.96204120046,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,932.564,0.9563,975.1793370281292,0.0,B1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,932.7114,0.9563,975.3334727595942,0.0,A2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,935.9343,0.9563,978.70364948238,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,935.9343,0.9563,978.70364948238,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,936.4697,0.9563,979.2635156331696,0.0,A2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,937.9014,0.9563,980.7606399665376,0.0,B1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,938.5718,0.9563,981.4616752065252,30.2488,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,938.5718,0.9563,981.4616752065252,30.2504,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,945.253,0.9563,988.4481857157796,0.0075,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,945.253,0.9563,988.4481857157796,0.0075,E1U,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,945.6097,0.9563,988.8211858203492,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,945.6097,0.9563,988.8211858203492,0.0,E2G,CH-oop (10.5-15 um; benzene nu11 at 673 included)
617,C384H48,0,384,958.7429,0.9563,1002.5545330963088,0.0,B1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,966.1041,0.9563,1010.252117536338,0.0715,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,966.1041,0.9563,1010.252117536338,0.0715,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,975.6295,0.9563,1020.212799330754,0.0,A1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,975.6345,0.9563,1020.218027815539,0.0,E1G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,975.6345,0.9563,1020.218027815539,0.0,E1G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,975.6444,0.9563,1020.2283802154136,0.0,E2U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,975.6444,0.9563,1020.2283802154136,0.0,E2U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,975.6497,0.9563,1020.2339224092858,0.0,B2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,979.9,0.9563,1024.6784481857158,0.0,A2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,987.1297,0.9563,1032.2385234758965,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,987.1297,0.9563,1032.2385234758965,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,991.0965,0.9563,1036.3865941650108,6.8968,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,991.0965,0.9563,1036.3865941650108,6.8967,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,993.7636,0.9563,1039.175572519084,0.0,B2U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,995.4478,0.9563,1040.9367353341,0.0,A1G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,998.5477,0.9563,1044.1782913311722,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,998.5477,0.9563,1044.1782913311722,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1004.4209,0.9563,1050.319878699153,1.3339,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1004.4209,0.9563,1050.319878699153,1.3341,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1006.7991,0.9563,1052.8067552023422,0.0,B2U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1009.8572,0.9563,1056.0046010666108,0.0,A1G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1011.7707,0.9563,1058.0055421938723,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1011.7707,0.9563,1058.0055421938723,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1012.2667,0.9563,1058.524207884555,0.0,A1G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1016.6591,0.9563,1063.117327198578,0.0,B1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1018.0462,0.9563,1064.5678134476627,0.0,B2U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1024.9556,0.9563,1071.7929520025095,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1024.9556,0.9563,1071.7929520025095,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1028.9709,0.9563,1075.9917389940397,0.0,A2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1031.362,0.9563,1078.4921049879745,0.6193,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1031.362,0.9563,1078.4921049879745,0.6195,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1043.3599,0.9563,1091.038272508627,0.0,B1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1051.1558,0.9563,1099.1904214158735,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1051.1558,0.9563,1099.1904214158735,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1051.4669,0.9563,1099.5157377392031,9.3457,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1051.4669,0.9563,1099.5157377392031,9.3454,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1059.3243,0.9523,1112.385067730757,0.0,A1G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1061.7316,0.9523,1114.912947600546,0.0,A2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1061.8742,0.9523,1115.062690328678,4.7186,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1061.8742,0.9523,1115.062690328678,4.7189,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1062.2875,0.9563,1110.8308062323538,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1062.2875,0.9563,1110.8308062323538,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1065.9361,0.9523,1119.32804788407,0.0,B1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1068.0132,0.9523,1121.5091882810038,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1068.0132,0.9523,1121.5091882810038,0.0,E2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1075.6511,0.9523,1129.5296650215269,42.4666,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1075.6511,0.9523,1129.5296650215269,42.4685,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1078.1962,0.9523,1132.202247191011,0.0,B1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1078.9127,0.9523,1132.9546361440723,7.8242,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1078.9127,0.9523,1132.9546361440723,7.8244,E1U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1085.492,0.9523,1139.8634883965135,0.0,A2G,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1096.8373,0.9523,1151.7770660506142,0.0,B2U,ring / CH-ip (9-10.5 um)
617,C384H48,0,384,1102.6608,0.9523,1157.8922608421717,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1102.6608,0.9523,1157.8922608421717,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1105.909,0.9523,1161.3031607686653,0.0,A1G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1110.5877,0.9523,1166.2162133781371,0.0,A1G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1110.9562,0.9523,1166.603171269558,0.3081,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1110.9562,0.9523,1166.603171269558,0.308,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1119.2433,0.9523,1175.3053659561062,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1119.2433,0.9523,1175.3053659561062,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1121.4304,0.9523,1177.6020161713743,0.0,B2U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1126.0724,0.9523,1182.4765305050928,0.0,B2U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1127.7551,0.9523,1184.2435156988345,12.0882,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1127.7551,0.9523,1184.2435156988345,12.0892,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1130.2874,0.9523,1186.9026567258215,0.0592,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1130.2874,0.9523,1186.9026567258215,0.0593,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1132.5166,0.9523,1189.2435156988342,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1132.5166,0.9523,1189.2435156988342,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1135.2472,0.9523,1192.110889425601,0.0,A2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1139.8819,0.9523,1196.9777381077392,0.0,A1G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1140.9493,0.9523,1198.0986033812874,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1140.9493,0.9523,1198.0986033812874,0.0,E2G,CH-ip-bend (8.6 um)
617,C384H48,0,384,1149.4979,0.9523,1207.0753964086948,28.0397,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1149.4979,0.9523,1207.0753964086948,28.0401,E1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1151.2488,0.9523,1208.9139976898036,0.0,B1U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1155.8518,0.9523,1213.747558542476,0.0,B2U,CH-ip-bend (8.6 um)
617,C384H48,0,384,1155.8636,0.9523,1213.7599495957154,0.0,B1U,CH-ip-bend (8.6 um)
