scale,n_bands,frequency_unscaled_cm
0.9597,210279,3193.626133166614
0.9597,210279,3235.2616442638323
0.9597,210279,3202.110659581119
0.9597,210279,3187.1224340939875
0.9597,210279,3196.068979889549
0.9597,210279,3177.0605397520058
0.9597,210279,3197.217463790768
0.9597,210279,3275.7578409919765
0.9597,210279,3243.346358236949
0.9597,210279,3194.3665728873607
0.9597,210279,3211.2827967073044
0.9597,210279,3225.6012295509013
0.9597,210279,3204.245284984891
0.9597,210279,3180.795456913618
0.9597,210279,3156.4807752422635
0.9597,210279,3212.322496613525
0.9597,210279,3222.4230488694384
0.9597,210279,3197.7259560279253
0.9597,210279,3171.90986766698
0.9597,210279,3179.4063769928102
0.9597,210279,3193.524330519954
0.9597,210279,3178.857872251745
0.9597,210279,3171.2469521725543
0.9597,210279,3190.909242471605
0.9597,210279,3217.05626758362
0.9597,210279,3178.0975304782746
0.9597,210279,3173.1767218922582
0.9597,210279,3203.438887152235
0.9597,210279,3224.614567052204
0.9597,210279,3210.5420443888715
0.9597,210279,3228.107533604252
0.9597,210279,3184.016046681255
0.9597,210279,3205.113889757216
0.9597,210279,3181.8250494946337
0.9597,210279,3223.2794623319787
0.9597,210279,3212.705949775972
0.9597,210279,3227.316453058247
0.9597,210279,3226.766802125664
0.9597,210279,3250.546837553402
0.9597,210279,3237.56455142232
0.9597,210279,3189.724393039492
0.9597,210279,3190.137647181411
0.9597,210279,3244.932999895801
0.9597,210279,3257.655308950714
0.9597,210279,3185.4368031676568
0.9597,210279,3186.732624778577
0.9597,210279,3182.8998645410024
0.9597,210279,3244.303011357716
0.9597,210279,3195.8355736167555
0.9597,210279,3235.633843909555
0.9597,210279,3238.858184849432
0.9597,210279,3186.221527560696
0.9597,210279,3176.880275085964
0.9597,210279,3206.4708763155154
0.9597,210279,3198.201000312598
0.9597,210279,3221.7679483171823
0.9597,210279,3169.736480150046
0.9597,210279,3240.2320516828177
0.9597,210279,3218.723455246431
0.9597,210279,3241.604563926227
0.9597,210279,3262.4048140043765
0.9597,210279,3182.9614462852974
0.9597,210279,3240.6067521100344
0.9597,210279,3201.629571741169
0.9597,210279,3231.952589350839
0.9597,210279,3204.3706366572887
0.9597,210279,3228.4832760237573
0.9597,210279,3246.495258935084
0.9597,210279,3223.1699489423777
0.9597,210279,3190.2249661352507
0.9597,210279,3240.8351568198395
0.9597,210279,3184.251432739398
0.9597,210279,3181.665520475148
0.9597,210279,3199.9390434510783
0.9597,210279,3176.7147025112013
0.9597,210279,3230.408252578931
0.9597,210279,3192.037928519329
0.9597,210279,3199.590497030322
0.9597,210279,3193.473898093154
0.9597,210279,3239.297592997812
0.9597,210279,3196.94279462332
0.9597,210279,3224.8512035010945
0.9597,210279,3199.8159841617176
0.9597,210279,3228.267271022194
0.9597,210279,3211.656350943003
0.9597,210279,3219.1886006043555
0.9597,210279,3199.220068771491
0.9597,210279,3209.508075440242
0.9597,210279,3225.816296759404
0.9597,210279,3214.048244242993
0.9597,210279,3164.898301552568
0.9597,210279,3215.082838386996
0.9597,210279,3164.0062519537355
0.9597,210279,3210.6601021152446
0.9597,210279,3235.397103261436
0.9597,210279,3222.9957278316137
0.9597,210279,3184.5301656767742
0.9597,210279,3184.013858497447
0.9597,210279,3239.45587162655
0.9597,210279,3196.771595290195
0.9597,210279,3243.0594977597166
0.9597,210279,3176.473793893925
0.9597,210279,3208.7313743878294
0.9597,210279,3188.317807648223
0.9597,210279,3172.5548608940294
0.9597,210279,3216.696884443055
0.9597,210279,3195.232885276649
0.9597,210279,3184.775554860894
0.9597,210279,3196.757111597374
0.9597,210279,3207.5592372616443
0.9597,210279,3212.383869959362
0.9597,210279,3210.769094508701
0.9597,210279,3196.9496717724287
0.9597,210279,3193.063248931958
0.9597,210279,3202.672397624257
0.9597,210279,3197.947900385537
0.9597,210279,3228.4900489736374
0.9597,210279,3224.6462436177976
0.9597,210279,3208.080441804731
0.9597,210279,3209.77492966552
0.9597,210279,3187.5489215379807
0.9597,210279,3171.426904240908
0.9597,210279,3197.324788996561
0.9597,210279,3245.258622486194
0.9597,210279,3220.558924663957
0.9597,210279,3174.249869750964
0.9597,210279,3196.6039387308533
0.9597,210279,3211.625195373554
0.9597,210279,3180.343961654684
0.9597,210279,3190.809211211837
0.9597,210279,3187.447744086693
0.9597,210279,3248.1956861519225
0.9597,210279,3210.5411065958115
0.9597,210279,3212.0540793998125
0.9597,210279,3271.1340002083984
0.9597,210279,3195.2740439720747
0.9597,210279,3247.7875377722203
0.9597,210279,3204.441804730645
0.9597,210279,3209.1923517765968
0.9597,210279,3198.352505991456
0.9597,210279,3191.0571011774514
0.9597,210279,3245.3112430968013
0.9597,210279,3198.777117849328
0.9597,210279,3165.017505470459
0.9597,210279,3220.786808377618
0.9597,210279,3183.730853391685
0.9597,210279,3246.905803897051
0.9597,210279,3218.1853704282585
0.9597,210279,3195.244034594144
0.9597,210279,3228.772949880171
0.9597,210279,3197.0217776388454
0.9597,210279,3187.7411691153484
0.9597,210279,3220.465874752527
0.9597,210279,3174.2419506095657
0.9597,210279,3276.475461081588
0.9597,210279,3179.8563092633112
0.9597,210279,3237.027925393352
0.9597,210279,3185.591539022611
0.9597,210279,3210.8884026258206
0.9597,210279,3222.1733875169325
0.9597,210279,3225.921746379077
0.9597,210279,3237.1782848806915
0.9597,210279,3177.8788162967594
0.9597,210279,3182.747316869855
0.9597,210279,3157.9710326143586
0.9597,210279,3165.60425132854
0.9597,210279,3232.900385537147
0.9597,210279,3227.1730749192457
0.9597,210279,3168.8852766489526
0.9597,210279,3196.872355944566
0.9597,210279,3199.383557361676
0.9597,210279,3246.381785974784
0.9597,210279,3239.504741064916
0.9597,210279,3227.091695321455
0.9597,210279,3246.772949880171
0.9597,210279,3189.6940710638737
0.9597,210279,3191.468271334792
0.9597,210279,3187.6558299468584
0.9597,210279,3209.7429405022403
0.9597,210279,3177.5142231947484
0.9597,210279,3173.2310096905285
0.9597,210279,3181.302177763884
0.9597,210279,3222.8622486193603
0.9597,210279,3187.9615504845265
0.9597,210279,3257.629571741169
0.9597,210279,3196.189017401271
0.9597,210279,3185.233093675107
0.9597,210279,3173.6767739918723
0.9597,210279,3180.112222569553
0.9597,210279,3197.927894133584
0.9597,210279,3181.153277065749
0.9597,210279,3179.78076482234
0.9597,210279,3228.4634781702616
0.9597,210279,3228.1289986454103
0.9597,210279,3211.291341044076
0.9597,210279,3221.890278211941
0.9597,210279,3176.5672606022717
0.9597,210279,3233.477024070022
0.9597,210279,3177.2316348859017
0.9597,210279,3237.116598937168
0.9597,210279,3222.320933625091
0.9597,210279,3176.774408669376
0.9597,210279,3192.562154840054
0.9597,210279,3220.4406585391266
0.9597,210279,3182.0948212983226
0.9597,210279,3240.3582369490464
0.9597,210279,3209.269771803689
0.9597,210279,3226.09992706054
0.9597,210279,3210.980827341878
0.9597,210279,3244.927060539752
0.9597,210279,3209.252891528603
0.9597,210279,3223.0822131916225
0.9597,210279,3245.6584349275818
0.9597,210279,3206.741898509951
0.9597,210279,3275.4430551213923
0.9597,210279,3204.2740439720747
0.9597,210279,3180.7487756590604
0.9597,210279,3184.0792956132127
0.9597,210279,3197.348546420756
0.9597,210279,3200.46368656872
0.9597,210279,3201.440762738356
0.9597,210279,3257.91466083151
0.9597,210279,3181.6307179326877
0.9597,210279,3226.0808586016465
0.9597,210279,3195.194227362718
0.9597,210279,3194.2759195581957
0.9597,210279,3199.579139314369
0.9597,210279,3239.438887152235
0.9597,210279,3209.0527248098365
0.9597,210279,3198.6612483067624
0.9597,210279,3231.134729603001
0.9597,210279,3160.7863915807025
0.9597,210279,3195.064082525789
0.9597,210279,3245.1481713035323
0.9597,210279,3228.686360320933
0.9597,210279,3213.243930394915
0.9597,210279,3194.2433051995417
0.9597,210279,3161.890486610399
0.9597,210279,2973.878920495988
0.9597,210279,3180.896321767219
0.9597,210279,3195.137438782953
0.9597,210279,3211.5033864749403
0.9597,210279,3233.595811190997
0.9597,210279,3237.038553714702
0.9597,210279,3202.1142023549023
0.9597,210279,3205.3287485672604
0.9597,210279,3182.4742106908407
0.9597,210279,3238.0231322288214
0.9597,210279,3180.159529019485
0.9597,210279,3174.6890695008856
0.9597,210279,3197.686256121705
0.9597,210279,3253.567364801501
0.9597,210279,3176.291549442534
0.9597,210279,3203.523601125352
0.9597,210279,3229.3778264040848
0.9597,210279,3185.409190371992
0.9597,210279,3189.775659060123
0.9597,210279,3184.21819318537
0.9597,210279,3178.0028133791807
0.9597,210279,3236.621965197457
0.9597,210279,3214.670626237366
0.9597,210279,3206.775867458581
0.9597,210279,3212.353339585288
0.9597,210279,3176.838699593623
0.9597,210279,3180.8938209857247
0.9597,210279,3216.4820256330104
0.9597,210279,3196.588621444201
0.9597,210279,3211.070542877983
0.9597,210279,3200.517661769303
0.9597,210279,3218.417005314161
0.9597,210279,3176.50922163176
0.9597,210279,3237.043555277691
0.9597,210279,3190.806085234969
0.9597,210279,3210.040325101594
0.9597,210279,3183.0426174846307
0.9597,210279,3213.934667083464
0.9597,210279,3176.248931957904
0.9597,210279,3182.907992080859
0.9597,210279,3192.8686047723245
0.9597,210279,3259.5691361883923
0.9597,210279,3191.5489215379807
0.9597,210279,3174.193289569657
0.9597,210279,3214.6049807231425
0.9597,210279,3187.6432218401583
0.9597,210279,3218.768781911014
0.9597,210279,3164.154840054184
0.9597,210279,3205.4718141085755
0.9597,210279,3180.3189538397414
0.9597,210279,3197.661248306763
0.9597,210279,3211.346462436178
0.9597,210279,3183.583515681984
0.9597,210279,3198.604876523914
0.9597,210279,3172.7712826925085
0.9597,210279,3225.995936230072
0.9597,210279,3237.900593935605
0.9597,210279,3215.49369594665
0.9597,210279,3227.9422736271754
0.9597,210279,3242.5322496613526
0.9597,210279,3184.981660935709
0.9597,210279,3201.01938105658
0.9597,210279,3224.4755652808167
0.9597,210279,3217.16296759404
0.9597,210279,3199.4647285610085
0.9597,210279,3226.8108783995
0.9597,210279,3185.1526518703763
0.9597,210279,3223.2354902573725
0.9597,210279,3207.054600395957
0.9597,210279,3191.2417422111075
0.9597,210279,3182.322809211212
0.9597,210279,3185.50046889653
0.9597,210279,3196.2461185787224
0.9597,210279,3225.3999166406165
0.9597,210279,3235.085443367719
0.9597,210279,3214.6696884443054
0.9597,210279,3199.3652182973847
0.9597,210279,3161.6090444930705
0.9597,210279,3210.559549859331
0.9597,210279,3173.177242888403
0.9597,210279,3225.1512972804003
0.9597,210279,3205.8170261540067
0.9597,210279,3178.476398874649
0.9597,210279,3177.456184224237
0.9597,210279,3193.6962592476816
0.9597,210279,3231.676252995728
0.9597,210279,3177.834635823695
0.9597,210279,3165.279253933521
0.9597,210279,3215.2348650619983
0.9597,210279,3175.6684380535585
0.9597,210279,3177.5297488798583
0.9597,210279,3239.9275815358965
0.9597,210279,3143.1618214025216
0.9597,210279,3178.088569344586
0.9597,210279,3205.27644055434
0.9597,210279,3183.683651140981
0.9597,210279,3165.6490569969783
0.9597,210279,3190.273001979785
0.9597,210279,3186.026570803376
0.9597,210279,3182.598311972491
0.9597,210279,3172.6643742836304
0.9597,210279,3176.2455975825783
0.9597,210279,3187.372824841096
0.9597,210279,3183.715119308117
0.9597,210279,3222.4586850057312
0.9597,210279,3181.32103782432
0.9597,210279,3173.294571220173
0.9597,210279,3229.2670626237364
0.9597,210279,3176.92726893821
0.9597,210279,3187.019589455038
0.9597,210279,3170.673439616547
0.9597,210279,3221.250911743253
0.9597,210279,3188.042513285402
0.9597,210279,3216.39574867146
0.9597,210279,3239.796186308221
0.9597,210279,3212.7727414817127
0.9597,210279,3180.165676773992
0.9597,210279,3200.2629988538083
0.9597,210279,3183.7670105241223
0.9597,210279,3258.7608627696154
0.9597,210279,3256.7087631551526
0.9597,210279,3211.8317182452847
0.9597,210279,3255.488798582891
0.9597,210279,3181.543398978848
0.9597,210279,3181.8185891424405
0.9597,210279,3212.0019797853497
0.9597,210279,3184.4140877357504
0.9597,210279,3189.99906220694
0.9597,210279,3166.645201625508
0.9597,210279,3188.7141815150567
0.9597,210279,3176.869855163072
0.9597,210279,3191.611857872252
0.9597,210279,3183.86422840471
0.9597,210279,3204.440866937585
0.9597,210279,3181.3134312806083
0.9597,210279,3236.445868500573
0.9597,210279,3200.901948525581
0.9597,210279,3218.071272272585
0.9597,210279,3217.8945503803275
0.9597,210279,3200.113889757216
0.9597,210279,3199.363551109722
0.9597,210279,3202.156507241846
0.9597,210279,3217.1759924976554
0.9597,210279,3180.753360425133
0.9597,210279,3209.439616546838
0.9597,210279,3183.184745232885
0.9597,210279,3191.925705949776
0.9597,210279,3227.954569136188
0.9597,210279,3174.586850057309
0.9597,210279,3181.1886006043555
0.9597,210279,3183.8523496926123
0.9597,210279,3188.357194956757
0.9597,210279,3160.533187454413
0.9597,210279,3169.169636344691
0.9597,210279,3205.21048244243
0.9597,210279,3236.273001979785
0.9597,210279,3226.242575804939
0.9597,210279,3205.926747942065
0.9597,210279,3229.8169219547776
0.9597,210279,3216.6950088569342
0.9597,210279,3195.846410336564
0.9597,210279,3233.1310826299887
0.9597,210279,3164.9899968740237
0.9597,210279,3213.742523705325
0.9597,210279,3245.105137021986
0.9597,210279,3197.1173283317703
0.9597,210279,3195.638324476399
0.9597,210279,3189.8991351464
0.9597,210279,3180.4610815879964
0.9597,210279,3178.7357507554443
0.9597,210279,3179.14942169428
0.9597,210279,3194.1397311659894
0.9597,210279,3201.493591747421
0.9597,210279,3201.4271126393664
0.9597,210279,3230.519120558508
0.9597,210279,3185.4595185995627
0.9597,210279,3178.022923830364
0.9597,210279,3199.0249036157134
0.9597,210279,3197.789309159112
0.9597,210279,3191.290194852558
0.9597,210279,3177.55288110868
0.9597,210279,3178.304365947692
0.9597,210279,3201.3652182973847
0.9597,210279,3191.386891737001
0.9597,210279,3231.284672293425
0.9597,210279,3177.9892674794205
0.9597,210279,3214.93987704491
0.9597,210279,3195.33270813796
0.9597,210279,3154.029175784099
0.9597,210279,3214.9480045847663
0.9597,210279,3189.8906950088567
0.9597,210279,3190.276127956653
0.9597,210279,3225.278420339689
0.9597,210279,3188.318537042826
0.9597,210279,3196.601854746275
0.9597,210279,3187.3147858705847
0.9597,210279,3177.664791080546
0.9597,210279,3215.2392414296137
0.9597,210279,3199.0666875065126
0.9597,210279,3227.3431280608525
0.9597,210279,3176.6075857038654
0.9597,210279,3271.9747837866
0.9597,210279,3220.456080025008
0.9597,210279,3190.0159424820254
0.9597,210279,3229.747733666771
0.9597,210279,3238.984265916432
0.9597,210279,3206.7436698968427
0.9597,210279,3210.4682713347925
0.9597,210279,3190.3527143899137
0.9597,210279,3178.08242159008
0.9597,210279,3225.9428988225486
0.9597,210279,3213.4065853912684
0.9597,210279,3245.0905491299363
0.9597,210279,3182.8226529123685
0.9597,210279,3252.077107429405
0.9597,210279,3206.2838386995936
0.9597,210279,3181.918203605293
0.9597,210279,3171.898926747942
0.9597,210279,3212.098051474419
0.9597,210279,3177.663332291341
0.9597,210279,3189.701156611441
0.9597,210279,3195.9406064395125
0.9597,210279,3169.094508700636
0.9597,210279,3195.752839428988
0.9597,210279,3167.6890695008856
0.9597,210279,3179.8381785974784
0.9597,210279,3206.116494737939
0.9597,210279,3242.6484318016046
0.9597,210279,3189.447848285923
0.9597,210279,3190.679587371053
0.9597,210279,3136.678441179536
0.9597,210279,3207.7900385537146
0.9597,210279,3010.2320516828177
0.9597,210279,3186.748879858289
0.9597,210279,3232.8197353339588
0.9597,210279,3172.4215900802333
0.9597,210279,3195.7157445034904
0.9597,210279,3225.6433260393874
0.9597,210279,3219.5900802334063
0.9597,210279,3191.938730853392
0.9597,210279,3208.698655829947
0.9597,210279,3198.031676565593
0.9597,210279,3244.1255600708555
0.9597,210279,3238.630405335001
0.9597,210279,3177.48692299677
0.9597,210279,3234.612170469939
0.9597,210279,3245.74200270918
0.9597,210279,3224.5873710534543
0.9597,210279,3242.978326560384
0.9597,210279,3246.561321246223
0.9597,210279,3240.9153902261123
0.9597,210279,3176.8393247889967
0.9597,210279,3190.731895383974
0.9597,210279,3252.23861623424
0.9597,210279,3186.625299572783
0.9597,210279,3214.0401167031364
0.9597,210279,3176.8151505678857
0.9597,210279,3189.9550901323328
0.9597,210279,3201.046785453788
0.9597,210279,3209.0713764718143
0.9597,210279,3235.1058664165885
0.9597,210279,3198.3667812858184
0.9597,210279,3221.5471501510888
0.9597,210279,3211.91559862457
0.9597,210279,3205.265291236845
0.9597,210279,3249.6308221319164
0.9597,210279,3196.0663749088258
0.9597,210279,3229.438991351464
0.9597,210279,3239.991872460144
0.9597,210279,3199.4555590288637
0.9597,210279,3162.5363134312806
0.9597,210279,3172.0838803792853
0.9597,210279,3219.472751901636
0.9597,210279,3253.636448890278
0.9597,210279,3189.0793998124414
0.9597,210279,3231.4430551213923
0.9597,210279,3251.7128269250807
0.9597,210279,3201.203917891008
0.9597,210279,3179.110763780348
0.9597,210279,3206.989580077108
0.9597,210279,3156.0564759820777
0.9597,210279,3210.683651140981
0.9597,210279,3222.3348963217672
0.9597,210279,3203.7780556423886
0.9597,210279,3188.066166510368
0.9597,210279,3211.3177034489945
0.9597,210279,3271.5114098155677
0.9597,210279,3197.012399708242
0.9597,210279,3198.505157861832
0.9597,210279,3201.507762842555
0.9597,210279,3202.1717203292696
0.9597,210279,3260.8172345524645
0.9597,210279,3258.0262582056894
0.9597,210279,3200.981973533396
0.9597,210279,3233.9470667917058
0.9597,210279,3240.631343128061
0.9597,210279,3192.157236636449
0.9597,210279,3261.3265603834534
0.9597,210279,3244.865374596228
0.9597,210279,3246.065853912681
0.9597,210279,3197.214650411587
0.9597,210279,3181.851932895697
0.9597,210279,3165.781077420027
0.9597,210279,3192.102636240492
0.9597,210279,3162.437636761488
0.9597,210279,3184.699802021465
0.9597,210279,3240.026675002605
0.9597,210279,3174.984057517974
0.9597,210279,3178.435969573825
0.9597,210279,3197.1470251120145
0.9597,210279,3238.946858393248
0.9597,210279,3203.273731374388
0.9597,210279,3193.044388871522
0.9597,210279,3230.4048140043765
0.9597,210279,3180.550380327186
0.9597,210279,3172.970199020527
0.9597,210279,3213.5972699802023
0.9597,210279,3196.4617067833697
0.9597,210279,3259.5860164634782
0.9597,210279,3179.0678336980304
0.9597,210279,3158.738043138481
0.9597,210279,3181.05335000521
0.9597,210279,3195.1659893716787
0.9597,210279,3206.6695842450763
0.9597,210279,3202.555069292487
0.9597,210279,3163.575804939044
0.9597,210279,3189.9151818276546
0.9597,210279,3219.9193497968117
0.9597,210279,3238.1696363446918
0.9597,210279,3189.40835677816
0.9597,210279,3206.5504845264145
0.9597,210279,3164.2096488485986
0.9597,210279,3208.12222569553
0.9597,210279,3192.308012920704
0.9597,210279,3191.1580702302804
0.9597,210279,3194.9575909138275
0.9597,210279,3190.7050119829114
0.9597,210279,3207.195060956549
0.9597,210279,3215.237782640409
0.9597,210279,3221.300197978535
0.9597,210279,3226.091070126081
0.9597,210279,3190.12899864541
0.9597,210279,3219.8282796707304
0.9597,210279,3179.073252057935
0.9597,210279,3223.8224445139103
0.9597,210279,3194.701781806815
0.9597,210279,3191.8438053558407
0.9597,210279,3181.8205689277897
0.9597,210279,3179.1838074398247
0.9597,210279,3225.59070542878
0.9597,210279,3184.618526622903
0.9597,210279,3192.903303115557
0.9597,210279,3189.30071897468
0.9597,210279,3227.309575909138
0.9597,210279,3189.649786391581
0.9597,210279,3173.446910492862
0.9597,210279,3216.365009898927
0.9597,210279,3221.9445660102115
0.9597,210279,3177.618630822132
0.9597,210279,3239.19787433573
0.9597,210279,3211.5852870688755
0.9597,210279,3166.849953110347
0.9597,210279,3196.6974054392
0.9597,210279,3196.7691987079297
0.9597,210279,3222.4761904761904
0.9597,210279,3218.8860060435554
0.9597,210279,3236.1582786287386
0.9597,210279,3250.6612483067624
0.9597,210279,3202.826195686152
0.9597,210279,3193.606960508492
0.9597,210279,3166.7817026154007
0.9597,210279,3208.8707929561324
0.9597,210279,3204.707304365948
0.9597,210279,3211.710638741273
0.9597,210279,3193.290715848703
0.9597,210279,3210.277169948942
0.9597,210279,3179.729186204022
0.9597,210279,3206.756278003543
0.9597,210279,3217.3545899760343
0.9597,210279,3225.095133896009
0.9597,210279,3180.271230592893
0.9597,210279,3214.478066062311
0.9597,210279,3192.391684901532
0.9597,210279,3173.3435448577684
0.9597,210279,3233.8080650203187
0.9597,210279,3241.657705532979
0.9597,210279,2955.73814733771
0.9597,210279,3184.0695008856933
0.9597,210279,3190.630613733458
0.9597,210279,3166.310826299886
0.9597,210279,3175.1888090028133
0.9597,210279,3195.1955819526934
0.9597,210279,3241.462852974888
0.9597,210279,3275.4444097113683
0.9597,210279,3224.370324059602
0.9597,210279,3246.692924872356
0.9597,210279,3213.0030217776384
0.9597,210279,3175.2289257059497
0.9597,210279,3234.010940919037
0.9597,210279,3220.805251641138
0.9597,210279,3168.7633635511097
0.9597,210279,3237.530790872148
0.9597,210279,3222.257476294676
0.9597,210279,3188.7758674585807
0.9597,210279,3232.835677815984
0.9597,210279,3201.504949463374
0.9597,210279,3201.450349067417
0.9597,210279,3196.932687298114
0.9597,210279,3261.492966552048
0.9597,210279,3201.499322705012
0.9597,210279,3218.668959049703
0.9597,210279,3252.189850995103
0.9597,210279,3222.5798687089714
0.9597,210279,3203.061269146608
0.9597,210279,3219.7609669688445
0.9597,210279,3239.154423257268
0.9597,210279,3213.878399499844
0.9597,210279,3227.1284776492657
0.9597,210279,3176.8191101385846
0.9597,210279,3232.906533291653
0.9597,210279,3178.0038553714703
0.9597,210279,3258.7842033968946
0.9597,210279,3242.662707095968
0.9597,210279,3217.020631447327
0.9597,210279,3245.940710638741
0.9597,210279,3241.04365947692
0.9597,210279,3186.6504115869543
0.9597,210279,3219.7130353235384
0.9597,210279,3201.4224236740647
0.9597,210279,3192.6439512347606
0.9597,210279,3225.305303740752
0.9597,210279,3181.7960821089923
0.9597,210279,3215.9710326143586
0.9597,210279,3178.3163488590185
0.9597,210279,3216.857455454829
0.9597,210279,3238.668646452016
0.9597,210279,3246.7504428467228
0.9597,210279,3196.364488902782
0.9597,210279,3244.690945087006
0.9597,210279,3194.299885380848
0.9597,210279,3237.943419818693
0.9597,210279,3197.8253620923206
0.9597,210279,3196.7710742940503
0.9597,210279,3179.1654683755337
0.9597,210279,3268.891632801917
0.9597,210279,3190.7720120871104
0.9597,210279,3216.7107429405023
0.9597,210279,3220.5938314056475
0.9597,210279,3195.9012191309785
0.9597,210279,3180.530999270605
0.9597,210279,3197.7624257580496
0.9597,210279,3214.733562571637
0.9597,210279,3203.9179952068357
0.9597,210279,3190.0463686568723
0.9597,210279,3194.6470772116286
0.9597,210279,3217.989580077108
0.9597,210279,3263.8433885589247
0.9597,210279,3251.566843805356
0.9597,210279,3189.226841721372
0.9597,210279,3245.2477857663853
0.9597,210279,3209.103678232781
0.9597,210279,3199.3175992497654
0.9597,210279,3229.1455663228094
0.9597,210279,3219.5527769094506
0.9597,210279,3195.2445555902887
0.9597,210279,3201.4363863707413
0.9597,210279,3233.0150046889653
0.9597,210279,3201.479629050745
0.9597,210279,3227.227466916745
0.9597,210279,3211.696571845368
0.9597,210279,3210.9541523392727
0.9597,210279,3202.9393560487656
0.9597,210279,3191.518807960821
0.9597,210279,3210.882254871314
0.9597,210279,3211.5870584557674
0.9597,210279,3244.268000416797
0.9597,210279,3240.498593310409
0.9597,210279,3193.180994060644
0.9597,210279,3222.7452328852764
0.9597,210279,3185.899447744087
0.9597,210279,3181.3894967177243
0.9597,210279,3206.9416484318017
0.9597,210279,3164.838595394394
0.9597,210279,3229.3166614567053
0.9597,210279,3236.595811190997
0.9597,210279,3191.950922163176
0.9597,210279,3194.292278837137
0.9597,210279,3196.479212253829
0.9597,210279,3251.6459310201108
0.9597,210279,3201.7207460664795
0.9597,210279,3180.7173074919247
0.9597,210279,3235.5349588413046
0.9597,210279,3249.615504845264
0.9597,210279,3216.6351984995317
0.9597,210279,3166.5376680212566
0.9597,210279,3226.897363759508
0.9597,210279,3229.6710430342814
0.9597,210279,3196.145045326665
0.9597,210279,3210.581223298948
0.9597,210279,3165.765030738772
0.9597,210279,3178.089507137647
0.9597,210279,3204.972699802021
0.9597,210279,3226.886110242784
0.9597,210279,3204.819318537043
0.9597,210279,3230.601437949359
0.9597,210279,3189.4224236740647
0.9597,210279,3245.79629050745
0.9597,210279,3205.586954256539
0.9597,210279,3202.4359695738253
0.9597,210279,3238.0564759820777
0.9597,210279,3180.021256642701
0.9597,210279,3191.04365947692
0.9597,210279,3215.411586954257
0.9597,210279,3194.798791288945
0.9597,210279,3162.438887152235
0.9597,210279,3228.0583515681983
0.9597,210279,3191.325518391164
0.9597,210279,3176.90403251016
0.9597,210279,3196.793060331354
0.9597,210279,3189.410857559654
0.9597,210279,3244.0606439512344
0.9597,210279,3169.0962800875272
0.9597,210279,3181.3565697613835
0.9597,210279,3193.5255809107016
0.9597,210279,3181.308012920704
0.9597,210279,3162.791184745233
0.9597,210279,3163.5937272064184
0.9597,210279,3208.516202980098
0.9597,210279,3195.831822444514
0.9597,210279,3180.745337084505
0.9597,210279,3206.986975096384
0.9597,210279,3176.2491403563613
0.9597,210279,3177.3109304991144
0.9597,210279,3181.221214963009
0.9597,210279,3189.5562154840054
0.9597,210279,3239.6294675419404
0.9597,210279,3197.7609669688445
0.9597,210279,3229.887985828905
0.9597,210279,3210.8006668750654
0.9597,210279,3229.474002292383
0.9597,210279,3208.9615504845265
0.9597,210279,3179.221631759925
0.9597,210279,3163.515160987809
0.9597,210279,3197.808377618006
0.9597,210279,3235.4346149838493
0.9597,210279,3149.9025737209545
0.9597,210279,3207.4138793372927
0.9597,210279,3182.787954569136
0.9597,210279,3210.636865687194
0.9597,210279,3209.209127852454
0.9597,210279,3062.304261748463
0.9597,210279,3189.1810982598727
0.9597,210279,3184.286026883401
0.9597,210279,3239.916015421486
0.9597,210279,3181.5128686047724
0.9597,210279,3219.277169948942
0.9597,210279,3179.0288631864128
0.9597,210279,3194.398874648328
0.9597,210279,3231.485568406794
0.9597,210279,3215.681462957174
0.9597,210279,3192.855371470251
0.9597,210279,3170.092737313744
0.9597,210279,3225.869125768469
0.9597,210279,3165.982911326456
0.9597,210279,3217.5843492758154
0.9597,210279,3215.624361779723
0.9597,210279,3164.535479837449
0.9597,210279,3194.366989684276
0.9597,210279,3165.329373762634
0.9597,210279,3224.2965510055224
0.9597,210279,3196.091486922997
0.9597,210279,3186.067104303428
0.9597,210279,3186.873085339169
0.9597,210279,3224.823173908513
0.9597,210279,3224.408044180473
0.9597,210279,3241.259351880796
0.9597,210279,3178.8023340627283
0.9597,210279,3195.3594873397938
0.9597,210279,3201.9471709909344
0.9597,210279,3219.509951026362
0.9597,210279,3257.3650098989265
0.9597,210279,3173.995832030843
0.9597,210279,3214.058976763572
0.9597,210279,3220.297592997812
0.9597,210279,3226.3751172241323
0.9597,210279,3186.993122850891
0.9597,210279,3161.5605918516203
0.9597,210279,3226.515160987809
0.9597,210279,3190.6138376576014
0.9597,210279,3193.6146712514324
0.9597,210279,3180.5232885276646
0.9597,210279,3232.788162967594
0.9597,210279,3242.275085964364
0.9597,210279,3235.065228717308
0.9597,210279,3187.5846618735022
0.9597,210279,3200.969157028238
0.9597,210279,3191.994685839325
0.9597,210279,3183.72553923101
0.9597,210279,3200.13285401688
0.9597,210279,3177.3809523809523
0.9597,210279,3187.60039595707
0.9597,210279,3193.438991351464
0.9597,210279,3195.8443263519853
0.9597,210279,3182.9371678649577
0.9597,210279,3197.1281650515784
0.9597,210279,3197.1689069500885
0.9597,210279,3211.35208919454
0.9597,210279,3178.7705532979057
0.9597,210279,3197.601542148588
0.9597,210279,3233.679587371053
0.9597,210279,3208.4702511201417
0.9597,210279,3212.1764092945714
0.9597,210279,3213.7660727310617
