pair_id,uid,species_name,ladder,family,nu_lab_cm,nu_scaled_cm,y_cm,res_zero,res_family_mean,res_ridge,res_hgb,pred_zero,pred_family_mean,pred_ridge,pred_hgb
1235,284,"benzo[g,h,i]perylene",,CC-stretch/CH-ip (7.7 um),1394.7,1402.6049,-7.905,-7.905,-9.310989214175654,-9.980523764184118,-10.549492397391214,0.0,1.406,2.076,2.644
1236,284,"benzo[g,h,i]perylene",,low / skeletal,512.5,517.0498,-4.55,-4.55,-4.389965065502183,-4.799648384321012,-3.124356554312068,0.0,-0.16,0.25,-1.426
1237,284,"benzo[g,h,i]perylene",,CC-stretch/CH-ip (7.7 um),1302.9,1311.2064,-8.306,-8.306,-9.711989214175654,-10.449253812078073,-8.515678950643185,0.0,1.406,2.143,0.21
1238,284,"benzo[g,h,i]perylene",,CH-ip-bend (8.6 um),1206.7,1195.6065,11.093,11.093,10.275919889502763,9.835700872807134,6.993203007788429,0.0,0.817,1.257,4.1
1239,284,"benzo[g,h,i]perylene",,CC-stretch/CH-ip (7.7 um),1416.0,1420.3091,-4.309,-4.309,-5.714989214175655,-6.364241881165047,-4.846277308842943,0.0,1.406,2.055,0.537
1240,284,"benzo[g,h,i]perylene",,CH-ip-bend (8.6 um),1132.7,1127.9978,4.702,4.702,3.8849198895027626,3.415835690875897,2.7591092021621133,0.0,0.817,1.286,1.943
1241,284,"benzo[g,h,i]perylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),776.8,773.4284,3.372,3.372,2.474148936170213,1.9900381178634046,1.438493773122189,0.0,0.898,1.382,1.934
1242,284,"benzo[g,h,i]perylene",,CC-stretch (6.2 um),1602.1,1601.8665,0.233,0.233,0.052486577181208055,-0.5884258296252104,4.571722093379162,0.0,0.181,0.821,-4.339
1243,284,"benzo[g,h,i]perylene",,CH-ip-bend (8.6 um),1149.2,1155.1494,-5.949,-5.949,-6.766080110497238,-7.356115186991497,-4.588146093986172,0.0,0.817,1.407,-1.361
1244,284,"benzo[g,h,i]perylene",,low / skeletal,570.0,564.0275,5.972,5.972,6.132034934497817,5.7326487193502516,5.794976661077165,0.0,-0.16,0.239,0.177
1245,284,"benzo[g,h,i]perylene",,ring / CH-ip (9-10.5 um),1036.3,1044.4723,-8.172,-8.172,-6.810260869565218,-5.456621341664972,-1.63938641920514,0.0,-1.362,-2.715,-6.533
1246,284,"benzo[g,h,i]perylene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),897.9,890.5434,7.357,7.357,6.459148936170213,6.238866256349686,6.085553232577629,0.0,0.898,1.118,1.271
1247,284,"benzo[g,h,i]perylene",,CC-stretch (6.2 um),1527.4,1510.2745,17.126,17.126,16.94548657718121,16.218613159207283,18.72091987295934,0.0,0.181,0.907,-1.595
1248,284,"benzo[g,h,i]perylene",,ring / CH-ip (9-10.5 um),1093.4,1087.2108,6.189,6.189,7.550739130434783,0.1175530389823205,2.146081835860439,0.0,-1.362,6.071,4.043
1249,284,"benzo[g,h,i]perylene",,CH-ip-bend (8.6 um),1186.9,1186.7373,0.163,0.163,-0.6540801104972375,-1.1714889123713563,-3.1987932112434088,0.0,0.817,1.334,3.362
1250,284,"benzo[g,h,i]perylene",,CH-ip-bend (8.6 um),1155.4,1138.9694,16.431,16.431,15.613919889502764,15.092795655740234,14.431343221121974,0.0,0.817,1.338,2.0
1251,284,"benzo[g,h,i]perylene",,CC-stretch/CH-ip (7.7 um),1259.1,1252.9214,6.179,6.179,4.773010785824345,3.8796038112286495,9.556355027600938,0.0,1.406,2.299,-3.377
1252,284,"benzo[g,h,i]perylene",,ring / CH-ip (9-10.5 um),1087.8,1082.1407,5.659,5.659,7.020739130434782,-0.41686277840547525,0.3464200589662383,0.0,-1.362,6.076,5.313
1253,307,pentacene,,CH-stretch,3063.7,3066.3064,-2.606,-2.606,-0.7107179487179487,0.5428487755755111,1.742507976852088,0.0,-1.895,-3.149,-4.349
1254,307,pentacene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),899.9,901.4536,-1.554,-1.554,-2.505800327332242,-1.9063664672294651,-10.926984747240551,0.0,0.952,0.352,9.373
1255,307,pentacene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),731.3,732.8043,-1.504,-1.504,-2.455800327332242,-2.024811645015523,-2.730839866304728,0.0,0.952,0.521,1.227
1256,307,pentacene,,CC-stretch/CH-ip (7.7 um),1298.9,1284.4346,14.465,14.465,13.072860215053764,13.677462386717856,6.0021736142859385,0.0,1.392,0.788,8.463
1257,307,pentacene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),823.7,819.8735,3.827,3.827,2.8751996726677578,3.6372537251370396,4.359215755889778,0.0,0.952,0.19,-0.532
1258,307,pentacene,,CC-stretch/CH-ip (7.7 um),1320.9,1333.8337,-12.934,-12.934,-14.326139784946236,-13.83636155042444,-13.567725298991602,0.0,1.392,0.902,0.634
1259,307,pentacene,,CC-stretch/CH-ip (7.7 um),1350.5,1343.3511,7.149,7.149,5.756860215053763,6.032443215991854,4.342044059804758,0.0,1.392,1.117,2.807
1260,307,pentacene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),952.8,942.995,9.805,9.805,8.853199672667758,9.651948916117242,1.6024205602610202,0.0,0.952,0.153,8.203
1261,307,pentacene,,CC-stretch (6.2 um),1634.2,1637.4608,-3.261,-3.261,-3.4434511784511788,-2.7392457572000746,1.1229993033373873,0.0,0.182,-0.522,-4.384
1262,307,pentacene,,ring / CH-ip (9-10.5 um),995.1,1005.3734,-10.273,-10.273,-9.000897849462365,-6.526731171139641,-7.3910556640462595,0.0,-1.272,-3.746,-2.882
1263,307,pentacene,,low / skeletal,623.4,626.0877,-2.688,-2.688,-2.5092337662337663,-1.7182077404413059,-2.002369941455358,0.0,-0.179,-0.97,-0.686
1264,307,pentacene,,CH-ip-bend (8.6 um),1122.1,1117.4734,4.627,4.627,3.6816373626373626,3.9962634324011983,4.088235473549261,0.0,0.945,0.631,0.539
1265,307,pentacene,,CC-stretch (6.2 um),1503.3,1510.6061,-7.306,-7.306,-7.488451178451179,-7.211801072987194,-11.083235805184632,0.0,0.182,-0.094,3.777
1266,307,pentacene,,CC-stretch/CH-ip (7.7 um),1400.2,1399.3964,0.804,0.804,-0.5881397849462366,-0.15194090240035307,-8.722949323703936,0.0,1.392,0.956,9.527
1267,307,pentacene,,low / skeletal,570.2,566.8417,3.358,3.358,3.536766233766234,4.168428401688263,5.827452913261894,0.0,-0.179,-0.81,-2.469
1268,307,pentacene,,CH-ip-bend (8.6 um),1164.1,1184.9374,-20.837,-20.837,-21.78236263736264,-21.29080093523799,-23.10230337248398,0.0,0.945,0.454,2.265
1269,307,pentacene,,CC-stretch (6.2 um),1573.0,1545.4694,27.531,27.531,27.34854882154882,27.635210229675643,27.41837913461502,0.0,0.182,-0.104,0.113
1270,307,pentacene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),727.0,735.2833,-8.283,-8.283,-9.234800327332241,-8.238977507825076,-9.576628507319029,0.0,0.952,-0.044,1.294
1271,307,pentacene,,CH-ip-bend (8.6 um),1221.1,1226.7788,-5.679,-5.679,-6.624362637362638,-6.152526873772937,-7.711998363600907,0.0,0.945,0.474,2.033
1272,307,pentacene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),877.4,897.6955,-20.296,-20.296,-21.247800327332243,-19.783585513962322,-22.349644997124457,0.0,0.952,-0.512,2.054
1273,305,"dibenz[a,j]anthracene""",,CH-stretch,3044.7,3044.4193,0.281,0.281,2.474412280701755,1.5430045619530715,9.19120527807396,0.0,-2.193,-1.262,-8.91
1274,305,"dibenz[a,j]anthracene""",,CH-oop (10.5-15 um; benzene nu11 at 673 included),743.2,741.1812,2.019,2.019,1.1175566502463055,0.6656843506269321,3.120179515299169,0.0,0.901,1.353,-1.101
1275,305,"dibenz[a,j]anthracene""",,CH-oop (10.5-15 um; benzene nu11 at 673 included),802.9,801.0544,1.846,1.846,0.9445566502463054,0.6143658125124383,-0.1325651498497593,0.0,0.901,1.232,1.979
1276,305,"dibenz[a,j]anthracene""",,CH-stretch,3061.8,3060.5146,1.285,1.285,3.478412280701755,2.4405755149964277,7.725715634022208,0.0,-2.193,-1.156,-6.441
1277,305,"dibenz[a,j]anthracene""",,CH-stretch,3092.5,3086.5186,5.981,5.981,8.174412280701755,7.066142184463514,4.192446404049829,0.0,-2.193,-1.085,1.789
1278,305,"dibenz[a,j]anthracene""",,CH-oop (10.5-15 um; benzene nu11 at 673 included),889.3,890.5985,-1.298,-1.298,-2.199443349753695,-2.5644379774385984,-2.940258920888712,0.0,0.901,1.266,1.642
1279,305,"dibenz[a,j]anthracene""",,CC-stretch/CH-ip (7.7 um),1458.3,1453.2054,5.095,5.095,3.675819722650231,3.0457077463359425,4.288802657998294,0.0,1.419,2.049,0.806
1280,305,"dibenz[a,j]anthracene""",,CC-stretch/CH-ip (7.7 um),1433.0,1429.3513,3.649,3.649,2.229819722650231,1.2472873897617074,5.300061852095941,0.0,1.419,2.402,-1.651
1281,305,"dibenz[a,j]anthracene""",,CC-stretch/CH-ip (7.7 um),1495.2,1494.8065,0.394,0.394,-1.0251802773497687,-1.6156830457268625,-1.6784858390788475,0.0,1.419,2.01,2.072
1282,305,"dibenz[a,j]anthracene""",,CC-stretch (6.2 um),1518.9,1516.7951,2.105,2.105,1.777973154362416,0.8127971158471812,0.8462251211808691,0.0,0.327,1.292,1.259
1283,305,"dibenz[a,j]anthracene""",,low / skeletal,591.9,594.4061,-2.506,-2.506,-2.3505745614035085,-2.948760652229626,-1.1279055939720002,0.0,-0.155,0.443,-1.378
1284,305,"dibenz[a,j]anthracene""",,CH-ip-bend (8.6 um),1226.3,1220.3252,5.975,5.975,5.126670329670329,4.483203461102713,-1.1219835685661756,0.0,0.848,1.492,7.097
1285,305,"dibenz[a,j]anthracene""",,CH-oop (10.5-15 um; benzene nu11 at 673 included),709.6,708.5651,1.035,1.035,0.13355665024630525,-0.9410953541139355,1.3475478837160586,0.0,0.901,1.976,-0.313
1286,305,"dibenz[a,j]anthracene""",,low / skeletal,432.7,436.5517,-3.852,-3.852,-3.6965745614035086,-4.650273515991716,-2.056951298681006,0.0,-0.155,0.798,-1.795
1287,305,"dibenz[a,j]anthracene""",,CC-stretch/CH-ip (7.7 um),1269.3,1281.0541,-11.754,-11.754,-13.173180277349768,-14.502445757616917,-11.613476314413381,0.0,1.419,2.748,-0.141
1288,305,"dibenz[a,j]anthracene""",,ring / CH-ip (9-10.5 um),1047.2,1048.0501,-0.85,-0.85,0.2951086956521739,1.3065915898917377,8.261809357809717,0.0,-1.145,-2.157,-9.112
1289,305,"dibenz[a,j]anthracene""",,CC-stretch/CH-ip (7.7 um),1352.7,1351.1792,1.521,1.521,0.10181972265023109,-1.1737749591317774,0.7336010810640938,0.0,1.419,2.695,0.787
1290,305,"dibenz[a,j]anthracene""",,CH-ip-bend (8.6 um),1172.4,1173.8641,-1.464,-1.464,-2.31232967032967,-3.26704124636743,-2.6233496363122115,0.0,0.848,1.803,1.159
1291,305,"dibenz[a,j]anthracene""",,low / skeletal,648.8,649.9544,-1.154,-1.154,-0.9985745614035086,-1.722091326270431,-4.9408045470024575,0.0,-0.155,0.568,3.787
1292,305,"dibenz[a,j]anthracene""",,ring / CH-ip (9-10.5 um),945.2,963.0242,-17.824,-17.824,-16.67889130434783,-15.966171383597956,-19.742657382775267,0.0,-1.145,-1.858,1.919
1293,305,"dibenz[a,j]anthracene""",,ring / CH-ip (9-10.5 um),1037.6,1055.1097,-17.51,-17.51,-16.36489130434783,-15.349777026968894,-9.693517588316599,0.0,-1.145,-2.16,-7.816
1294,305,"dibenz[a,j]anthracene""",,low / skeletal,556.2,555.1813,1.019,1.019,1.1744254385964912,0.2696091857546131,2.4072212945708227,0.0,-0.155,0.749,-1.388
1295,305,"dibenz[a,j]anthracene""",,CH-ip-bend (8.6 um),1219.7,1210.7801,8.92,8.92,8.07167032967033,7.1245905674707135,8.11543737023858,0.0,0.848,1.795,0.805
1296,305,"dibenz[a,j]anthracene""",,CH-oop (10.5-15 um; benzene nu11 at 673 included),767.0,770.6185,-3.619,-3.619,-4.520443349753695,-5.516460029897291,-5.052411682903225,0.0,0.901,1.897,1.433
1297,305,"dibenz[a,j]anthracene""",,low / skeletal,493.1,491.7951,1.305,1.305,1.4604254385964912,0.4140090599712488,2.140214779915741,0.0,-0.155,0.891,-0.835
1298,305,"dibenz[a,j]anthracene""",,CC-stretch (6.2 um),1528.1,1556.5068,-28.407,-28.407,-28.734026845637583,-29.902101326433318,-32.679009622377606,0.0,0.327,1.495,4.272
1299,305,"dibenz[a,j]anthracene""",,CC-stretch/CH-ip (7.7 um),1334.6,1338.7862,-4.186,-4.186,-5.605180277349769,-6.796486054799207,-3.8364011783118053,0.0,1.419,2.61,-0.35
1300,305,"dibenz[a,j]anthracene""",,CH-stretch,3128.9,3110.7518,18.148,18.148,20.341412280701753,19.69171840024005,13.410431997706619,0.0,-2.193,-1.544,4.738
1301,305,"dibenz[a,j]anthracene""",,CH-oop (10.5-15 um; benzene nu11 at 673 included),861.6,860.3213,1.279,1.279,0.37755665024630525,-0.6928004351983899,0.5649463092908212,0.0,0.901,1.972,0.714
1302,305,"dibenz[a,j]anthracene""",,CH-oop (10.5-15 um; benzene nu11 at 673 included),879.8,879.8216,-0.022,-0.022,-0.9234433497536947,-1.7902885712432097,-2.4632814565251016,0.0,0.901,1.768,2.441
1303,305,"dibenz[a,j]anthracene""",,CH-oop (10.5-15 um; benzene nu11 at 673 included),776.7,763.3744,13.326,13.326,12.424556650246306,11.342547792040989,11.233650640820347,0.0,0.901,1.983,2.092
1304,308,pentacene,,CC-stretch/CH-ip (7.7 um),1395.5,1397.3664,-1.866,-1.866,-3.356565687789799,-2.359016740129254,-4.088497624893358,0.0,1.491,0.493,2.222
1305,308,pentacene,,CH-ip-bend (8.6 um),1174.7,1173.0307,1.669,1.669,0.7248402203856751,1.666638193303947,0.581892237312734,0.0,0.944,0.002,1.087
1306,308,pentacene,,CC-stretch/CH-ip (7.7 um),1417.8,1446.5078,-28.708,-28.708,-30.1985656877898,-29.857889516810605,-26.539825517277194,0.0,1.491,1.15,-2.168
1307,308,pentacene,,CC-stretch/CH-ip (7.7 um),1361.7,1369.7703,-8.07,-8.07,-9.560565687789799,-8.104625848555836,-5.758174246677658,0.0,1.491,0.035,-2.312
1308,308,pentacene,,CH-ip-bend (8.6 um),1232.8,1233.9094,-1.109,-1.109,-2.053159779614325,-1.0795933057463998,-1.1612118514735394,0.0,0.944,-0.029,0.052
1309,308,pentacene,,CC-stretch/CH-ip (7.7 um),1487.5,1494.9812,-7.481,-7.481,-8.971565687789798,-7.653986889436058,-3.5623623399364175,0.0,1.491,0.173,-3.919
1310,308,pentacene,,CC-stretch/CH-ip (7.7 um),1365.6,1386.9571,-21.357,-21.357,-22.8475656877898,-21.95341894315699,-18.61019137109745,0.0,1.491,0.596,-2.747
1311,308,pentacene,,CC-stretch (6.2 um),1504.7,1533.8752,-29.175,-29.175,-29.51054180602007,-28.616248470980477,-32.068345676367144,0.0,0.336,-0.559,2.893
1312,308,pentacene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),933.9,931.4766,2.423,2.423,1.5107422512234912,2.3410154291654917,-2.7427602814790664,0.0,0.912,0.082,5.166
1313,308,pentacene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),748.5,753.0648,-4.565,-4.565,-5.477257748776509,-4.866246074836102,-3.565088868710644,0.0,0.912,0.301,-1.0
1314,308,pentacene,,CC-stretch/CH-ip (7.7 um),1339.3,1336.8056,2.494,2.494,1.0034343122102012,1.2337240104810157,4.320569299045966,0.0,1.491,1.26,-1.827
1315,308,pentacene,,CC-stretch/CH-ip (7.7 um),1306.0,1289.1459,16.854,16.854,15.3634343122102,15.765635818858089,11.909998956882074,0.0,1.491,1.088,4.944
1316,308,pentacene,,CH-ip-bend (8.6 um),1149.9,1154.5345,-4.634,-4.634,-5.578159779614325,-4.984367567738136,-0.6625137611283689,0.0,0.944,0.35,-3.971
1317,308,pentacene,,CC-stretch/CH-ip (7.7 um),1448.8,1449.2949,-0.495,-0.495,-1.9855656877897991,-1.488669466422954,4.172909914194226,0.0,1.491,0.994,-4.668
1318,308,pentacene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),862.0,856.9782,5.022,5.022,4.109742251223492,4.628699009289542,4.552708389705113,0.0,0.912,0.393,0.469
1319,308,pentacene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),740.8,739.3488,1.451,1.451,0.5387422512234912,0.7268879207367759,-1.1862465230767771,0.0,0.912,0.724,2.637
1320,308,pentacene,,CH-ip-bend (8.6 um),1171.6,1188.0333,-16.433,-16.433,-17.377159779614324,-17.12350104392418,-9.563336729620824,0.0,0.944,0.691,-6.87
1321,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,CC-stretch/CH-ip (7.7 um),1292.8,1295.0077,-2.208,-2.208,-3.5806242331288347,-3.1818120038482287,-2.571470623877954,0.0,1.373,0.974,0.363
1322,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),915.6,931.7975,-16.197,-16.197,-17.11557328990228,-16.11636452632748,-8.115141391452896,0.0,0.919,-0.081,-8.082
1323,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,CH-ip-bend (8.6 um),1249.8,1229.0314,20.769,20.769,19.907770718232044,20.264552407763702,19.962254038093505,0.0,0.861,0.504,0.807
1324,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,CC-stretch/CH-ip (7.7 um),1285.7,1279.8614,5.839,5.839,4.466375766871166,5.261377676258027,7.825945541746283,0.0,1.373,0.578,-1.987
1325,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,CH-ip-bend (8.6 um),1099.4,1100.189,-0.789,-0.789,-1.6502292817679558,-1.3412236097172179,-1.043322930481437,0.0,0.861,0.552,0.254
1326,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,ring / CH-ip (9-10.5 um),1031.5,1038.7522,-7.252,-7.252,-6.015254054054054,-3.653085641158009,0.22704344894868989,0.0,-1.237,-3.599,-7.479
1327,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),755.0,743.8886,11.111,11.111,10.19242671009772,9.954714578772352,8.76007767524074,0.0,0.919,1.156,2.351
1328,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,CC-stretch/CH-ip (7.7 um),1419.1,1401.9151,17.185,17.185,15.812375766871165,15.963269290255266,13.609947710703114,0.0,1.373,1.222,3.575
1329,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),719.9,715.2725,4.627,4.627,3.7084267100977195,3.8576992470035236,2.8284998722480195,0.0,0.919,0.769,1.799
1330,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,CC-stretch (6.2 um),1504.5,1505.4683,-0.968,-0.968,-1.2092040133779265,-0.812481111735962,0.28143991234537435,0.0,0.241,-0.156,-1.249
1331,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,CH-ip-bend (8.6 um),1180.9,1179.7525,1.148,1.148,0.28677071823204414,0.4089690573489877,4.273448221399561,0.0,0.861,0.739,-3.125
1332,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,CH-ip-bend (8.6 um),1190.3,1201.795,-11.495,-11.495,-12.356229281767956,-11.668806337641072,-13.170600140638303,0.0,0.861,0.174,1.676
1333,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,CH-ip-bend (8.6 um),1150.4,1149.5747,0.825,0.825,-0.03622928176795581,0.13038756827458053,0.7728991408050976,0.0,0.861,0.695,0.052
1334,550,"dibenzo[fg,op]naphthacene or dbenzo-pyrene",,ring / CH-ip (9-10.5 um),1059.5,1070.3337,-10.834,-10.834,-9.597254054054053,-7.58554500035561,-5.105700319144811,0.0,-1.237,-3.248,-5.728
1335,18,coronene,R3 coronene,CH-stretch,3066.8,3067.0217,-0.222,-0.222,1.6936581196581197,1.5695360491252348,-2.1444941032918563,0.0,-1.916,-1.792,1.922
1336,18,coronene,R3 coronene,CH-oop (10.5-15 um; benzene nu11 at 673 included),857.0,861.3822,-4.382,-4.382,-5.300973983739837,-5.233441123662832,-5.929329114805766,0.0,0.919,0.851,1.547
1337,18,coronene,R3 coronene,CC-stretch/CH-ip (7.7 um),1317.4,1304.8551,12.545,12.545,11.163926605504587,10.164539790572842,3.6311722654394245,0.0,1.381,2.38,8.914
1338,18,coronene,R3 coronene,low / skeletal,550.5,558.1616,-7.662,-7.662,-7.519918103448275,-8.20267422641216,-6.227592789598655,0.0,-0.142,0.541,-1.434
1339,18,coronene,R3 coronene,CH-oop (10.5-15 um; benzene nu11 at 673 included),771.6,768.8421,2.758,2.758,1.8390260162601626,0.7618695103733357,0.5899944274858582,0.0,0.919,1.996,2.168
1340,18,coronene,R3 coronene,CH-ip-bend (8.6 um),1137.0,1131.0299,5.97,5.97,5.105920765027323,4.05952799470259,5.43408362919628,0.0,0.864,1.91,0.536
1341,18,coronene,R3 coronene,CC-stretch (6.2 um),1620.7,1617.4011,3.299,3.299,3.181781144781145,2.237402183873783,0.4429053233261717,0.0,0.117,1.062,2.856
1342,18,coronene,R3 coronene,CC-stretch (6.2 um),1505.3,1501.3313,3.969,3.969,3.8517811447811448,2.4926951750508914,-0.008063571696375949,0.0,0.117,1.476,3.977
1343,18,coronene,R3 coronene,CC-stretch (6.2 um),1530.4,1501.33,29.07,29.07,28.952781144781145,27.59373240332611,25.092936428303624,0.0,0.117,1.476,3.977
1344,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),751.6,750.7972,0.803,0.803,-0.04760912052117261,0.9312942144279149,3.487323075020655,0.0,0.851,-0.128,-2.684
1345,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CC-stretch/CH-ip (7.7 um),1441.2,1438.0861,3.114,3.114,1.7152215384615384,2.094176003565545,0.3225247166335885,0.0,1.399,1.02,2.791
1346,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CH-stretch,3086.6,3090.2408,-3.641,-3.641,-1.7981491228070174,-1.915057118473841,-5.370169562851917,0.0,-1.843,-1.726,1.729
1347,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CC-stretch/CH-ip (7.7 um),1393.8,1387.787,6.013,6.013,4.614221538461538,4.702728649983278,-2.5463224054521163,0.0,1.399,1.31,8.559
1348,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CH-stretch,3120.3,3110.9513,9.349,9.349,11.191850877192984,11.859462136773042,9.509778405197897,0.0,-1.843,-2.51,-0.161
1349,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,low / skeletal,618.5,620.373,-1.873,-1.873,-1.711004347826087,-1.33970413969323,-0.15752703072534047,0.0,-0.162,-0.533,-1.715
1350,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CC-stretch (6.2 um),1601.4,1599.1891,2.211,2.211,1.9785252525252524,2.0906365197596894,7.29691733316349,0.0,0.232,0.12,-5.086
1351,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CC-stretch/CH-ip (7.7 um),1264.6,1258.1933,6.407,6.407,5.008221538461538,4.800313096891548,-2.189458717181976,0.0,1.399,1.607,8.596
1352,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,ring / CH-ip (9-10.5 um),1053.4,1061.4908,-8.091,-8.091,-6.850708108108107,-4.799320890122729,-1.677197851802661,0.0,-1.24,-3.292,-6.414
1353,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CH-stretch,3051.9,3062.635,-10.735,-10.735,-8.892149122807016,-8.528777071909946,-10.246434143598076,0.0,-1.843,-2.206,-0.489
1354,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CC-stretch/CH-ip (7.7 um),1449.0,1473.9926,-24.993,-24.993,-26.39177846153846,-26.25376118138497,-23.999477911860886,0.0,1.399,1.261,-0.994
1355,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CC-stretch (6.2 um),1543.3,1546.6269,-3.327,-3.327,-3.5594747474747472,-3.6680822860921785,-3.9573052435319593,0.0,0.232,0.341,0.63
1356,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CC-stretch (6.2 um),1591.7,1588.4772,3.223,3.223,2.9905252525252526,2.7610815933928206,0.2706159133346908,0.0,0.232,0.462,2.952
1357,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,low / skeletal,473.5,472.5553,0.945,0.945,1.106995652173913,1.0532809691359502,2.0536941654795586,0.0,-0.162,-0.108,-1.109
1358,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CH-stretch,3063.2,3072.4417,-9.242,-9.242,-7.399149122807018,-6.832120270551523,-6.004894620722599,0.0,-1.843,-2.41,-3.237
1359,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CH-ip-bend (8.6 um),1200.9,1200.4381,0.462,0.462,-0.3836850828729281,-0.48770858416661916,-2.9218728338077096,0.0,0.846,0.95,3.384
1360,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),803.5,792.677,10.823,10.823,9.972390879478828,9.759781545340608,12.627433843878507,0.0,0.851,1.063,-1.804
1361,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CH-ip-bend (8.6 um),1097.0,1115.1316,-18.132,-18.132,-18.97768508287293,-19.21988176719161,-21.9822501490021,0.0,0.846,1.088,3.85
1362,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CH-ip-bend (8.6 um),1168.8,1165.9686,2.831,2.831,1.9853149171270719,1.793993417881072,-0.6963478487261257,0.0,0.846,1.037,3.527
1363,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CH-ip-bend (8.6 um),1136.5,1126.8954,9.605,9.605,8.759314917127073,8.573750290938225,4.251572680669048,0.0,0.846,1.031,5.353
1364,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,low / skeletal,509.5,511.9376,-2.438,-2.438,-2.276004347826087,-2.4009221371015395,-5.376973863642608,0.0,-0.162,-0.037,2.939
1365,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CC-stretch/CH-ip (7.7 um),1347.5,1331.4797,16.02,16.02,14.621221538461539,14.327133873177377,18.962628363105782,0.0,1.399,1.693,-2.943
1366,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,ring / CH-ip (9-10.5 um),994.6,1003.939,-9.339,-9.339,-8.09870810810811,-6.344965696850009,-11.696425392843064,0.0,-1.24,-2.994,2.357
1367,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CH-oop (10.5-15 um; benzene nu11 at 673 included),818.5,788.8548,29.645,29.645,28.794390879478826,28.85294026043176,30.70030462346797,0.0,0.851,0.792,-1.055
1368,538,"dibenzopyrene or dibenzo[fg,op]naphthacene",,CH-ip-bend (8.6 um),1250.1,1228.7806,21.319,21.319,20.47331491712707,20.412980706629305,14.538376844518407,0.0,0.846,0.906,6.781
1369,19,coronene,,CH-oop (10.5-15 um; benzene nu11 at 673 included),874.5,879.8082,-5.308,-5.308,-6.2314626623376626,-6.65157149316388,-3.541478663868518,0.0,0.923,1.344,-1.767
1370,19,coronene,,CC-stretch (6.2 um),1579.0,1566.0803,12.92,12.92,12.725244147157191,12.866184870288588,8.835989575802087,0.0,0.195,0.054,4.084
1371,19,coronene,,CC-stretch/CH-ip (7.7 um),1378.6,1390.0502,-11.45,-11.45,-12.867762996941895,-13.874999177676678,-8.162852146466154,0.0,1.418,2.425,-3.287
